Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
2019-04-01,-107070,-103631,-104666,-111109,-104019,-107486,-104252,-105022,-109188,-103688,-107272,-110325,-108022,-104816,-104593,-103261,-107630,-110268,-110537,-103707,-107303,-106331,-106684,-104088,-103566,-105171,-103368,-103281,-108747,-105059,-105887,-106820,-110504,-103104,-106698,-105670,-103850,-110564,-108049,-107103,-106716,-103690,-107627,-107294,-108600,-103493,-102922,-105813,-108628,-103905,-110862,-110208,-108986,-107166,-104934,-103686,-105374,-106628,-103821,-108798,-108229,-106831,-108874,-105141,-110286,-109740,-103801,-103507,-106601,-108651,-107241,-106184,-109430,-111150,-103620,-107058,-103308,-110109,-104874,-108344,-106398,-110949,-104331,-106759,-110034,-104344,-105912,-106797,-103342,-107231,-106982,-107567,-105504,-110059,-109094,-104283,-109815,-103566,-109868,-111174,-104128,-107975,-106783,-108491,-103432,-103878,-106295,-109352,-103318,-103318,-103626,-108921,-104626,-104856,-103486,-110964,-103089,-104990,-104013,-104324,-107922,-106416,-110299,-106098,-103627,-107544,-109700,-103951,-103800,-103782,-105887,-103701,-103543,-107078,-109126,-104385,-106993,-104731,-103495,-103642,-108802,-110312,-109545,-103558,-111326,-108602,-105723,-103764,-108651,-102928,-110386,-111238,-107335,-107955,-103839,-104937,-110104,-108960,-109269,-103342,-106968,-104673,-103873,-108632,-108184,-103080,-103351,-107008,-106905,-108741,-105947,-109894,-107211,-108893,-110023,-106911,-108021,-111130,-108145,-109083,-110201,-103462,-106652,-108248,-106373,-108679,-107255,-104438,-104616,-107486,-103033,-107166,-107330,-108111,-104713,-103907,-103820,-107452,-104726,-110467,-107246,-108697,-105150,-103885,-108749,-103728,-103574,-108821,-105871,-104357,-106547,-103790,-108955,-108042,-107030,-103822,-107824,-106398,-108846,-103621,-108402,-105484,-107215,-108196,-106939,-107843,-107211,-108961,-110241,-103242,-110001,-105515,-109551,-106098,-103659,-107269,-103571,-107000,-111159,-104383,-106200,-105874,-109881,-104543,-103771,-110804,-107216,-103748,-105344,-103147,-104603,-106802,-104505,-107781,-106331,-104526,-106921,-104226,-106941,-107304,-110289,-110253,-103778,-106159,-107665,-106200,-104326,-104811,-103371,-104883,-103826,-104560,-108524,-108660,-107060,-103734,-106781,-109179,-108523,-103914,-108712,-104715,-107141,-103984,-106423,-106857,-103376,-107133,-109539,-103796,-106237,-107521,-110928,-110157,-103219,-104788,-104054,-109903,-108990,-105826,-103700,-105150,-104031,-104717,-107028,-108555,-107858,-109920,-110337,-108456,-105055,-108816,-107763,-107223,-107889,-110588,-103829,-109740,-102987,-108561,-103702,-107568,-103857,-104783,-103554,-104711,-107610,-107434,-103243,-105194,-104503,-109148,-104616,-103256,-105842,-103647,-110191,-107334,-106748,-108996,-105327,-105420,-107422,-104730,-104308,-108974,-107332,-107893,-107073,-104563,-103957,-108660,-106218,-104146,-109170,-109097,-110161,-107189,-107092,-104461,-110653,-109373,-106744,-110547,-110019,-104407,-104685,-103493,-105350,-108107,-104448,-106376,-109926,-103992,-111486,-102931,-104695,-110059,-107345,-106115,-108727,-103088,-107478,-103797,-104754,-108865,-107490,-109340,-107360,-106636,-103583,-109815,-103735,-104251,-109771,-103943,-104096,-108097,-103505,-110741,-104225,-104090,-103278,-104007,-106678,-107939,-103085,-104465,-104963,-106921,-104009,-110090,-108654,-103922,-104207,-103887,-103241,-106715,-103905,-107765,-104692,-106715,-104446,-106345,-103021,-103670,-103398,-104853,-109352,-109912,-105355,-109597,-109033,-106565,-104010,-108172,-109947,-106433,-110902,-103951,-107552,-107265,-109923,-108168,-106611,-107921,-107172,-105070,-107493,-106608,-107736,-106613,-103821,-106755,-110685,-108022,-106347,-106411,-106847,-103310,-103760,-108164,-104866,-103499,-106996,-110082,-105223,-106704,-104509,-108452,-107050,-107765,-110127,-109466,-103479,-106765,-103557,-104888,-103751,-108998,-107183,-111274,-104961,-104519,-103598,-107473,-110466,-107454,-106610,-106007,-108220,-106232,-106165,-104012,-107632,-103932,-108939,-108403,-111197,-104120
2019-04-02,-107099,-103654,-104698,-111141,-104034,-107506,-104281,-105049,-109220,-103717,-107305,-110347,-108051,-104843,-104621,-103288,-107662,-110302,-110567,-103736,-107341,-106366,-106717,-104120,-103596,-105196,-103396,-103311,-108771,-105088,-105917,-106849,-110534,-103138,-106729,-105694,-103877,-110593,-108080,-107136,-106748,-103716,-107660,-107327,-108633,-103526,-102954,-105848,-108660,-103924,-110896,-110243,-109025,-107192,-104957,-103715,-105404,-106657,-103845,-108829,-108257,-106861,-108909,-105166,-110323,-109776,-103821,-103530,-106636,-108678,-107275,-106217,-109454,-111182,-103651,-107086,-103336,-110144,-104904,-108370,-106436,-110986,-104363,-106790,-110067,-104374,-105944,-106826,-103373,-107266,-107019,-107596,-105540,-110092,-109129,-104314,-109845,-103597,-109896,-111205,-104147,-108000,-106819,-108525,-103460,-103910,-106325,-109384,-103347,-103341,-103657,-108957,-104648,-104884,-103512,-110991,-103119,-105011,-104040,-104351,-107951,-106451,-110331,-106133,-103658,-107563,-109733,-103984,-103822,-103808,-105917,-103731,-103569,-107115,-109155,-104420,-107026,-104762,-103521,-103669,-108827,-110335,-109589,-103589,-111354,-108635,-105755,-103791,-108688,-102964,-110415,-111276,-107362,-107983,-103867,-104963,-110131,-108992,-109300,-103370,-106997,-104702,-103900,-108669,-108208,-103115,-103379,-107040,-106939,-108780,-105979,-109932,-107240,-108916,-110054,-106943,-108048,-111158,-108173,-109117,-110236,-103497,-106685,-108277,-106405,-108713,-107294,-104465,-104638,-107515,-103062,-107202,-107365,-108143,-104739,-103936,-103848,-107486,-104756,-110498,-107276,-108724,-105178,-103912,-108776,-103756,-103602,-108859,-105903,-104388,-106583,-103816,-108979,-108073,-107062,-103848,-107853,-106436,-108875,-103648,-108425,-105511,-107244,-108235,-106963,-107869,-107240,-108983,-110263,-103265,-110030,-105542,-109591,-106133,-103689,-107293,-103600,-107029,-111187,-104409,-106237,-105894,-109911,-104572,-103799,-110829,-107251,-103776,-105374,-103180,-104630,-106833,-104529,-107811,-106366,-104553,-106950,-104255,-106975,-107329,-110321,-110287,-103798,-106190,-107694,-106237,-104357,-104838,-103398,-104912,-103852,-104585,-108557,-108683,-107088,-103763,-106810,-109210,-108547,-103938,-108738,-104740,-107178,-104012,-106460,-106884,-103405,-107158,-109564,-103826,-106269,-107542,-110959,-110194,-103248,-104808,-104077,-109940,-109014,-105857,-103728,-105178,-104054,-104742,-107056,-108588,-107887,-109959,-110360,-108491,-105080,-108846,-107790,-107245,-107917,-110617,-103857,-109776,-103019,-108590,-103725,-107602,-103885,-104814,-103582,-104732,-107642,-107459,-103271,-105227,-104533,-109182,-104638,-103282,-105863,-103669,-110229,-107361,-106777,-109026,-105357,-105449,-107448,-104752,-104336,-109007,-107361,-107921,-107099,-104596,-103981,-108683,-106247,-104176,-109203,-109127,-110185,-107223,-107127,-104491,-110678,-109404,-106775,-110576,-110052,-104435,-104716,-103527,-105377,-108136,-104477,-106413,-109961,-104015,-111511,-102967,-104718,-110093,-107372,-106150,-108767,-103120,-107512,-103819,-104779,-108904,-107521,-109369,-107388,-106666,-103609,-109845,-103766,-104285,-109804,-103968,-104120,-108122,-103535,-110774,-104257,-104112,-103309,-104029,-106711,-107969,-103116,-104495,-104994,-106955,-104035,-110127,-108680,-103948,-104235,-103912,-103272,-106747,-103924,-107792,-104725,-106747,-104474,-106377,-103051,-103698,-103426,-104882,-109384,-109940,-105385,-109641,-109072,-106595,-104036,-108203,-109980,-106469,-110935,-103970,-107584,-107292,-109952,-108197,-106645,-107951,-107202,-105099,-107523,-106643,-107763,-106645,-103845,-106784,-110724,-108051,-106382,-106445,-106883,-103342,-103790,-108194,-104891,-103525,-107026,-110117,-105247,-106742,-104538,-108487,-107082,-107796,-110163,-109502,-103509,-106796,-103585,-104911,-103778,-109019,-107214,-111304,-104989,-104543,-103622,-107498,-110488,-107487,-106643,-106047,-108255,-106262,-106202,-104040,-107658,-103957,-108969,-108437,-111227,-104133
2019-04-03,-107156,-103704,-104757,-111204,-104078,-107556,-104337,-105104,-109282,-103773,-107366,-110401,-108108,-104897,-104675,-103342,-107723,-110365,-110626,-103792,-107407,-106429,-106779,-104180,-103653,-105248,-103452,-103369,-108826,-105145,-105975,-106907,-110594,-103198,-106789,-105747,-103931,-110653,-108141,-107198,-106808,-103769,-107720,-107389,-108695,-103587,-103012,-105910,-108720,-103972,-110960,-110308,-109094,-107247,-105008,-103772,-105462,-106715,-103896,-108889,-108315,-106920,-108972,-105218,-110390,-109841,-103868,-103580,-106700,-108735,-107337,-106278,-109509,-111244,-103708,-107142,-103391,-110209,-104960,-108426,-106502,-111052,-104422,-106848,-110130,-104431,-106005,-106883,-103430,-107329,-107084,-107654,-105602,-110154,-109193,-104372,-109905,-103655,-109955,-111266,-104194,-108055,-106884,-108587,-103516,-103968,-106384,-109446,-103403,-103391,-103714,-109022,-104699,-104940,-103565,-111049,-103175,-105060,-104094,-104407,-108010,-106514,-110393,-106196,-103716,-107613,-109796,-104045,-103871,-103862,-105975,-103787,-103623,-107180,-109214,-104481,-107088,-104820,-103575,-103723,-108882,-110388,-109662,-103646,-111414,-108698,-105815,-103845,-108755,-103026,-110475,-111344,-107418,-108040,-103922,-105018,-110188,-109054,-109361,-103425,-107055,-104758,-103954,-108735,-108261,-103177,-103434,-107102,-107001,-108848,-106039,-110001,-107298,-108969,-110115,-107002,-108104,-111217,-108230,-109179,-110301,-103557,-106746,-108336,-106466,-108776,-107361,-104518,-104689,-107573,-103119,-107265,-107429,-108205,-104791,-103992,-103903,-107549,-104812,-110559,-107334,-108779,-105233,-103966,-108833,-103812,-103658,-108927,-105963,-104447,-106647,-103868,-109033,-108132,-107123,-103902,-107912,-106502,-108933,-103701,-108477,-105566,-107302,-108303,-107015,-107924,-107298,-109035,-110316,-103315,-110088,-105598,-109660,-106196,-103746,-107347,-103656,-107086,-111245,-104464,-106302,-105943,-109971,-104628,-103853,-110884,-107315,-103831,-105432,-103239,-104684,-106892,-104580,-107870,-106429,-104608,-107008,-104311,-107036,-107383,-110384,-110350,-103847,-106249,-107751,-106302,-104414,-104892,-103453,-104968,-103906,-104637,-108619,-108735,-107144,-103819,-106867,-109270,-108600,-103989,-108794,-104794,-107242,-104068,-106524,-106941,-103461,-107212,-109618,-103883,-106330,-107592,-111019,-110261,-103303,-104857,-104129,-110006,-109067,-105916,-103783,-105233,-104105,-104796,-107113,-108650,-107944,-110027,-110413,-108556,-105133,-108905,-107845,-107296,-107975,-110675,-103913,-109841,-103078,-108648,-103776,-107664,-103940,-104872,-103637,-104782,-107703,-107513,-103326,-105287,-104591,-109245,-104689,-103336,-105913,-103719,-110297,-107417,-106836,-109085,-105416,-105506,-107502,-104802,-104392,-109068,-107419,-107979,-107154,-104657,-104032,-108735,-106304,-104233,-109264,-109187,-110239,-107287,-107190,-104548,-110733,-109464,-106834,-110634,-110115,-104491,-104774,-103587,-105433,-108194,-104532,-106477,-110025,-104066,-111567,-103030,-104769,-110156,-107428,-106212,-108835,-103179,-107574,-103868,-104832,-108972,-107580,-109428,-107445,-106725,-103663,-109905,-103825,-104345,-109866,-104021,-104171,-108177,-103591,-110838,-104316,-104163,-103366,-104079,-106772,-108027,-103174,-104552,-105054,-107018,-104088,-110194,-108736,-104001,-104290,-103964,-103330,-106807,-103972,-107849,-104785,-106807,-104529,-106439,-103108,-103754,-103481,-104939,-109446,-109998,-105443,-109713,-109139,-106652,-104089,-108264,-110043,-106533,-110997,-104016,-107646,-107347,-110010,-108254,-106707,-108009,-107260,-105155,-107582,-106705,-107819,-106705,-103896,-106841,-110792,-108108,-106444,-106506,-106948,-103400,-103847,-108253,-104944,-103578,-107085,-110183,-105298,-106806,-104595,-108550,-107143,-107856,-110229,-109568,-103565,-106856,-103640,-104961,-103831,-109070,-107274,-111364,-105044,-104594,-103673,-107553,-110540,-107548,-106706,-106115,-108319,-106320,-106268,-104095,-107714,-104010,-109030,-108499,-111288,-104175
2019-04-04,-107118,-103662,-104723,-111165,-104030,-107507,-104301,-105066,-109243,-103738,-107331,-110352,-108068,-104860,-104639,-103303,-107686,-110328,-110584,-103758,-107377,-106397,-106745,-104148,-103620,-105207,-103416,-103335,-108780,-105109,-105938,-106868,-110551,-103169,-106753,-105703,-103894,-110609,-108103,-107164,-106773,-103730,-107684,-107354,-108659,-103557,-102980,-105878,-108683,-103926,-110924,-110272,-109065,-107205,-104965,-103738,-105424,-106677,-103855,-108851,-108274,-106883,-108937,-105179,-110356,-109806,-103823,-103538,-106668,-108694,-107302,-106243,-109463,-111204,-103674,-107101,-103355,-110173,-104926,-108382,-106473,-111018,-104390,-106812,-110092,-104397,-105970,-106843,-103398,-107295,-107054,-107617,-105571,-110116,-109159,-104340,-109864,-103622,-109913,-111225,-104149,-108011,-106853,-108553,-103481,-103936,-106346,-109409,-103368,-103348,-103682,-108990,-104656,-104902,-103527,-111004,-103141,-105015,-104056,-104368,-107971,-106481,-110354,-106162,-103684,-107563,-109759,-104012,-103829,-103825,-105938,-103753,-103586,-107150,-109174,-104452,-107053,-104787,-103537,-103685,-108838,-110339,-109637,-103613,-111370,-108661,-105780,-103807,-108724,-102999,-110432,-111310,-107377,-107999,-103886,-104977,-110143,-109017,-109322,-103389,-107016,-104720,-103917,-108703,-108216,-103149,-103398,-107066,-106968,-108818,-106003,-109969,-107259,-108922,-110076,-106967,-108061,-111174,-108189,-109144,-110265,-103528,-106713,-108296,-106431,-108741,-107332,-104481,-104646,-107533,-103085,-107234,-107396,-108167,-104751,-103958,-103867,-107515,-104777,-110518,-107295,-108737,-105195,-103929,-108790,-103777,-103622,-108895,-105928,-104414,-106615,-103828,-108987,-108094,-107087,-103865,-107872,-106473,-108892,-103664,-108431,-105526,-107263,-108273,-106970,-107882,-107259,-108987,-110267,-103275,-110046,-105557,-109630,-106162,-103713,-107303,-103622,-107047,-111201,-104425,-106271,-105894,-109931,-104591,-103818,-110838,-107282,-103794,-105394,-103208,-104646,-106855,-104538,-107832,-106397,-104571,-106969,-104276,-107002,-107340,-110344,-110314,-103803,-106211,-107713,-106271,-104381,-104855,-103416,-104931,-103869,-104597,-108584,-108687,-107104,-103784,-106828,-109231,-108555,-103950,-108751,-104753,-107212,-104033,-106494,-106899,-103427,-107169,-109572,-103849,-106294,-107544,-110978,-110228,-103268,-104812,-104086,-109971,-109020,-105881,-103748,-105195,-104064,-104755,-107073,-108614,-107902,-109994,-110364,-108522,-105091,-108864,-107802,-107251,-107933,-110632,-103877,-109806,-103048,-108608,-103735,-107629,-103904,-104837,-103601,-104739,-107667,-107470,-103290,-105253,-104556,-109211,-104646,-103299,-105866,-103677,-110265,-107376,-106796,-109045,-105378,-105468,-107460,-104760,-104354,-109032,-107381,-107937,-107112,-104624,-103991,-108687,-106265,-104197,-109227,-109148,-110192,-107253,-107156,-104514,-110685,-109426,-106797,-110592,-110077,-104456,-104739,-103557,-105394,-108154,-104497,-106447,-109990,-104025,-111520,-103003,-104728,-110119,-107387,-106178,-108806,-103149,-107540,-103826,-104791,-108942,-107543,-109386,-107407,-106688,-103625,-109864,-103793,-104314,-109827,-103981,-104132,-108133,-103557,-110801,-104285,-104120,-103332,-104036,-106738,-107989,-103143,-104518,-105019,-106985,-104050,-110159,-108692,-103963,-104255,-103924,-103297,-106772,-103926,-107807,-104754,-106772,-104493,-106404,-103074,-103718,-103445,-104902,-109409,-109955,-105405,-109686,-109109,-106614,-104051,-108225,-110005,-106502,-110958,-103971,-107610,-107305,-109967,-108214,-106673,-107970,-107221,-105119,-107543,-106672,-107777,-106668,-103855,-106802,-110760,-108068,-106412,-106473,-106918,-103368,-103812,-108213,-104904,-103538,-107047,-110148,-105257,-106777,-104559,-108516,-107108,-107819,-110195,-109534,-103531,-106819,-103604,-104918,-103794,-109022,-107238,-111321,-105008,-104552,-103632,-107511,-110491,-107514,-106672,-106088,-108285,-106281,-106238,-104058,-107670,-103971,-108991,-108464,-111247,-104124
2019-04-05,-107026,-103568,-104636,-111069,-103929,-107402,-104212,-104976,-109150,-103653,-107242,-110245,-107974,-104771,-104551,-103214,-107595,-110235,-110485,-103673,-107295,-106311,-106659,-104066,-103538,-105114,-103330,-103250,-108679,-105020,-105848,-106777,-110451,-103089,-106663,-105605,-103806,-110508,-108010,-107077,-106686,-103640,-107594,-107266,-108568,-103478,-102898,-105793,-108592,-103828,-110831,-110180,-108982,-107108,-104870,-103654,-105333,-106585,-103763,-108758,-108178,-106793,-108847,-105088,-110266,-109717,-103727,-103445,-106584,-108597,-107214,-106155,-109362,-111107,-103591,-107005,-103270,-110082,-104840,-108284,-106393,-110927,-104307,-106722,-109999,-104312,-105882,-106748,-103315,-107208,-106971,-107525,-105488,-110022,-109072,-104258,-109768,-103539,-109813,-111127,-104051,-107912,-106768,-108464,-103395,-103853,-106254,-109316,-103281,-103255,-103599,-108903,-104560,-104811,-103439,-110902,-103056,-104917,-103968,-104278,-107877,-106395,-110258,-106076,-103601,-107457,-109667,-103929,-103735,-103736,-105848,-103669,-103499,-107066,-109077,-104373,-106966,-104704,-103448,-103595,-108738,-110232,-109557,-103529,-111270,-108570,-105693,-103718,-108639,-102922,-110332,-111221,-107281,-107903,-103798,-104884,-110041,-108926,-109227,-103303,-106924,-104629,-103828,-108617,-108114,-103071,-103313,-106976,-106882,-108734,-105914,-109881,-107167,-108819,-109981,-106878,-107963,-111073,-108093,-109054,-110173,-103449,-106626,-108201,-106343,-108651,-107251,-104393,-104550,-107439,-103001,-107149,-107311,-108074,-104659,-103872,-103780,-107427,-104692,-110421,-107203,-108640,-105104,-103841,-108691,-103692,-103537,-108810,-105840,-104331,-106531,-103737,-108885,-108001,-106997,-103779,-107776,-106393,-108795,-103576,-108329,-105432,-107170,-108190,-106872,-107786,-107167,-108882,-110160,-103184,-109947,-105463,-109546,-106076,-103630,-107205,-103538,-106954,-111100,-104333,-106188,-105791,-109834,-104504,-103731,-110734,-107196,-103707,-105303,-103126,-104556,-106765,-104444,-107740,-106311,-104483,-106877,-104189,-106914,-107243,-110249,-110222,-103707,-106120,-107620,-106188,-104297,-104767,-103329,-104842,-103781,-104506,-108495,-108582,-107010,-103698,-106734,-109138,-108453,-103859,-108654,-104660,-107129,-103948,-106412,-106804,-103343,-107070,-109470,-103764,-106204,-107440,-110881,-110139,-103181,-104714,-103991,-109882,-108916,-105792,-103663,-105104,-103972,-104662,-106980,-108523,-107806,-109906,-110257,-108435,-104998,-108768,-107705,-107151,-107836,-110532,-103789,-109717,-102967,-108513,-103642,-107539,-103817,-104751,-103513,-104644,-107578,-107372,-103202,-105167,-104471,-109122,-104550,-103212,-105764,-103583,-110178,-107281,-106703,-108950,-105287,-105376,-107362,-104667,-104265,-108940,-107288,-107841,-107014,-104539,-103898,-108582,-106172,-104109,-109133,-109054,-110087,-107167,-107069,-104429,-110579,-109332,-106707,-110493,-109983,-104369,-104652,-103478,-105302,-108059,-104411,-106366,-109898,-103932,-111417,-102926,-104635,-110026,-107291,-106092,-108723,-103068,-107452,-103732,-104699,-108858,-107453,-109288,-107314,-106599,-103536,-109768,-103710,-104232,-109734,-103889,-104041,-108034,-103472,-110708,-104204,-104024,-103247,-103941,-106649,-107895,-103063,-104433,-104931,-106899,-103961,-110068,-108594,-103873,-104169,-103832,-103213,-106684,-103828,-107712,-104672,-106684,-104406,-106317,-102989,-103632,-103359,-104813,-109316,-109856,-105315,-109606,-109025,-106522,-103962,-108131,-109912,-106419,-110862,-103873,-107521,-107209,-109867,-108118,-106586,-107877,-107129,-105030,-107451,-106586,-107680,-106578,-103763,-106710,-110673,-107974,-106326,-106386,-106834,-103286,-103727,-108119,-104811,-103447,-106956,-110057,-105164,-106696,-104472,-108427,-107018,-107727,-110105,-109445,-103447,-106728,-103518,-104823,-103707,-108918,-107149,-111222,-104920,-104457,-103539,-107414,-110383,-107426,-106585,-106010,-108196,-106189,-106157,-103970,-107571,-103881,-108897,-108374,-111149,-104021
2019-04-06,-106890,-103431,-104506,-110925,-103784,-107250,-104080,-104841,-109009,-103525,-107108,-110090,-107834,-104639,-104420,-103081,-107458,-110095,-110338,-103546,-107169,-106181,-106528,-103940,-103410,-104977,-103200,-103123,-108531,-104888,-105714,-106640,-110303,-102968,-106529,-105462,-103674,-110358,-107872,-106944,-106553,-103506,-107458,-107133,-108431,-103356,-102774,-105664,-108455,-103686,-110690,-110041,-108853,-106964,-104730,-103527,-105198,-106449,-103627,-108619,-108036,-106658,-108712,-104953,-110130,-109581,-103586,-103307,-106456,-108454,-107081,-106022,-109213,-110963,-103464,-106864,-103141,-109944,-104711,-108138,-106269,-110788,-104182,-106588,-109858,-104184,-105750,-106607,-103190,-107076,-106843,-107388,-105361,-109881,-108938,-104133,-109624,-103414,-109666,-110982,-103909,-107767,-106639,-108330,-103267,-103728,-106117,-109177,-103152,-103118,-103473,-108772,-104420,-104676,-103307,-110752,-102928,-104774,-103836,-104144,-107738,-106264,-110115,-105945,-103475,-107305,-109527,-103803,-103597,-103605,-105714,-103542,-103369,-106938,-108934,-104252,-106833,-104577,-103316,-103461,-108592,-110077,-109432,-103403,-111121,-108432,-105561,-103586,-108509,-102805,-110184,-111084,-107140,-107761,-103667,-104747,-109891,-108787,-109085,-103175,-106787,-104494,-103696,-108485,-107966,-102951,-103184,-106841,-106751,-108603,-105780,-109747,-107028,-108669,-109838,-106744,-107819,-110923,-107950,-108915,-110034,-103328,-106494,-108059,-106210,-108516,-107125,-104261,-104410,-107298,-102874,-107020,-107180,-107935,-104522,-103743,-103650,-107294,-104563,-110275,-107066,-108496,-104970,-103710,-108545,-103563,-103408,-108679,-105707,-104205,-106403,-103601,-108736,-107861,-106862,-103649,-107635,-106269,-108651,-103445,-108180,-105293,-107031,-108061,-106729,-107645,-107028,-108730,-110005,-103049,-109800,-105324,-109415,-105945,-103505,-107060,-103411,-106815,-110949,-104198,-106061,-105641,-109690,-104372,-103602,-110582,-107065,-103576,-105167,-103002,-104421,-106630,-104306,-107601,-106181,-104351,-106739,-104059,-106781,-107100,-110106,-110083,-103567,-105984,-107481,-106061,-104170,-104635,-103198,-104709,-103649,-104372,-108361,-108430,-106870,-103569,-106594,-108998,-108304,-103724,-108509,-104521,-107001,-103820,-106285,-106662,-103216,-106926,-109320,-103635,-106069,-107290,-110735,-110003,-103052,-104572,-103852,-109745,-108765,-105659,-103535,-104970,-103837,-104524,-106841,-108387,-107663,-109770,-110101,-108302,-104860,-108625,-107561,-107006,-107693,-110383,-103657,-109581,-102845,-108372,-103505,-107403,-103687,-104622,-103383,-104505,-107442,-107228,-103071,-105035,-104342,-108988,-104410,-103082,-105617,-103445,-110043,-107139,-106564,-108807,-105152,-105239,-107218,-104529,-104132,-108803,-107151,-107697,-106871,-104411,-103762,-108430,-106034,-103978,-108993,-108914,-109934,-107035,-106936,-104301,-110424,-109191,-106572,-110347,-109841,-104240,-104521,-103357,-105166,-107918,-104282,-106240,-109759,-103795,-111264,-102808,-104498,-109884,-107149,-105961,-108594,-102946,-107319,-103593,-104563,-108729,-107318,-109143,-107176,-106464,-103404,-109624,-103585,-104107,-109593,-103753,-103907,-107888,-103345,-110567,-104081,-103883,-103119,-103802,-106516,-107756,-102940,-104305,-104799,-106767,-103830,-109930,-108448,-103740,-104039,-103697,-103086,-106550,-103686,-107570,-104548,-106550,-104275,-106184,-102862,-103502,-103229,-104680,-109177,-109709,-105179,-109480,-108895,-106384,-103831,-107991,-109772,-106292,-110719,-103730,-107386,-107066,-109720,-107976,-106454,-107738,-106990,-104897,-107312,-106456,-107536,-106443,-103627,-106573,-110538,-107834,-106196,-106254,-106707,-103161,-103599,-107978,-104674,-103312,-106820,-109919,-105026,-106570,-104342,-108292,-106884,-107590,-109968,-109310,-103319,-106591,-103389,-104683,-103577,-108766,-107015,-111074,-104789,-104318,-103402,-107270,-110227,-107294,-106452,-105887,-108062,-106051,-106032,-103839,-107426,-103748,-108756,-108238,-111003,-103873
