,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
2019-04-01 00:00:00,-4130,22190,2992,12799,10723,28550,16540,7662,13533,3732,9279,18265,328,6316,24,19650,9871,10725,21104,6674,1391,5665,6215,7563,-16029,15026,-3219,14447,20733,10284,8128,11088,19007,-7662,19871,19867,18468,16094,16871,2814,-291,6177,17962,3272,3655,4799,7495,10536,2035,19607,12652,15719,4094,20111,25462,-5535,10596,21676,12274,-2485,3802,1444,2028,1660,12427,12430,27503,25875,5357,12654,1138,8947,18949,9376,-1546,33603,7615,4680,-142,10189,-1368,17629,5801,4802,5664,11653,10194,24575,-5634,21939,-4465,4651,10257,6407,-1400,-2125,12609,3789,31543,9749,22396,8174,22497,12519,4875,1718,16998,7474,10326,10740,-1766,-5261,12843,20853,-76,18618,4060,16363,7224,19897,5039,11231,11892,7378,23169,17499,11312,14621,12754,6674,8128,-4345,4332,13191,14914,1017,15703,-10465,14104,22438,2539,29440,-2555,1309,10399,7236,-11195,17685,-4959,1675,14065,12505,13231,9338,16640,19759,24195,14461,23106,9087,13555,29231,10600,9716,22262,2310,1633,7381,8407,27360,20084,16491,6175,28874,4967,13059,23098,29346,12280,-18678,14853,-2936,14534,24434,6725,9256,5596,5500,17668,12647,8747,-794,454,26592,11478,887,9970,12087,72,17303,13369,10172,11718,7026,9326,10810,8665,20535,20043,7355,12919,25471,21286,16106,218,6045,20353,-1368,17113,-2135,16767,16263,24290,-7175,946,374,6175,21384,29228,18169,12520,21461,-4960,7378,5301,22592,414,11029,26892,15472,17040,35545,21250,12500,10525,9630,19525,15340,23025,12314,16860,13897,16203,4394,5665,9688,5146,9404,5319,9332,20005,9810,12262,21688,11155,17040,9497,2852,24334,21933,3533,4239,1379,26920,6659,9986,12463,2066,23753,-1059,10165,23196,-5440,792,6424,16723,-3247,7030,22645,13492,15217,5453,23307,15980,13386,16449,25062,6109,22894,11103,6700,11718,11523,6646,9180,16574,22662,17934,18945,10113,4005,15486,15582,6451,26732,23873,19016,12430,8100,19992,13684,18732,12420,513,10201,13672,16947,22793,14474,8104,1551,-7993,17668,11255,10243,23053,15703,15491,14437,16299,24484,15071,20018,17124,11614,5906,7767,14425,11425,12012,27942,26920,14752,13797,12552,5862,21289,4513,8230,5586,19240,5359,15310,8219,22315,-4330,5075,-7073,11735,4589,-94,-10580,17636,-1199,7108,5607,8695,16121,13801,5063,7549,741,9744,13433,9226,4621,9860,24930,5449,14958,7706,12609,14429,-3961,4084,18445,5320,17350,15289,17867,-5631,27165,18567,26350,2652,19019,-1578,5039,4948,19065,43,16214,15540,21333,13368,14127,17956,5630,19607,11077,-7347,5630,15933,5107,13370,4464,11885,15751,7474,26572,19267,-5709,8209,4944,244,21292,7113,-7265,17132,22028,4558,20559,25556,15034,8422,5005,3856,17676,10622,16130,14055,12415,12274,6223,8262,328,4307,-1150,4746,-138,8880,7160,2667,20387,13948,-2929,18141,1575,10140,3727,-2994,12446,10809,-9916,9107,20231,9548,17212,1644,9139,8600,16089,5076,17029,11487,20770,20574,-907,11421,5987,11825,24338,-7622,9863,24574,4362,13109,14571,6242,16820
2019-04-02 00:00:00,6695,32746,13979,23729,20892,38897,27413,18436,24464,14651,20302,28693,11099,17121,10856,30411,20825,21734,31885,17617,12696,16797,17295,18673,-5045,25678,7636,25431,31296,21178,19021,21943,29773,3512,30848,30414,29293,26799,27795,13874,10713,16888,28959,14312,14646,16003,18565,21677,12985,29972,23689,26787,15456,30772,36037,5415,21451,32550,22882,8403,14547,12349,13084,12345,23600,23563,37915,36442,16548,23388,12182,19966,29514,20266,9439,44358,18488,15748,10808,20831,9970,28783,16891,15724,16629,22642,21201,35351,5379,33074,6777,15521,21450,17350,9724,8937,23427,14828,42307,20588,32763,18764,33735,23605,15769,12783,27869,18432,21231,21267,9253,5911,23358,31671,10664,29278,14994,26794,18014,30699,15866,22359,22798,18475,34253,27789,22314,25733,23264,17452,19021,6604,15130,24460,25721,12269,26774,559,24874,33208,13122,39886,8993,12311,21131,18228,-222,28480,6284,13004,24804,23726,23943,20080,27497,30470,34836,25452,34007,19960,24396,40066,21400,20946,32788,13578,12498,18363,19517,38713,31064,27752,17002,39371,15835,24043,33783,40086,23019,-7667,25929,8279,25617,35263,17727,20321,16949,16291,28193,23441,19707,10388,11600,37547,22147,11805,20836,23186,11009,28144,24233,20860,22512,17830,19987,21732,19560,31833,31060,18421,24131,36161,31827,26997,11173,16866,31158,9970,27889,8631,27252,26984,35132,4117,11462,11035,17002,31812,39657,28781,23246,32184,6357,18475,16321,33190,11361,21833,37603,26215,28303,45876,32096,23380,21404,20171,30700,26192,33892,23429,27640,24836,26790,15261,16797,20516,15966,20309,16366,19936,30932,20841,22695,32587,21989,28303,20518,13664,35184,32805,14314,14907,12421,37356,17404,20900,23248,12951,34288,9579,20839,33873,5794,11703,17688,27439,7687,17609,33207,24470,26191,15800,34165,27179,24271,26873,35627,17234,33378,22055,17606,22512,22137,17300,19962,27600,33411,29174,29362,21266,14634,26289,26238,16923,37480,34609,29884,23563,19243,30814,24263,29774,23290,11478,21047,24182,27961,33423,25321,19128,12510,3076,28193,22065,20611,33594,26964,26215,25256,27132,35367,25884,30658,27690,22431,16890,18605,25163,22064,23101,38576,37356,25556,24697,23498,16733,31790,15627,19319,16562,29738,16239,26240,18964,33289,6554,16028,4111,22503,15368,10805,663,28712,9357,17661,16954,19286,27122,24504,16142,18914,11865,20816,23942,19896,15951,20805,35712,16260,25897,18459,23427,25518,7157,15015,29125,15973,27960,26253,28891,5487,37692,29554,36880,13668,29881,9519,16011,15909,30206,10786,27347,26190,32097,24273,24787,28979,16620,29972,21798,3777,16620,26820,16135,24342,15344,22752,26620,18432,37312,30144,5787,19534,15764,10987,32187,18087,3929,28069,32372,15558,31247,36284,25806,19505,15841,14684,28561,21481,27264,24737,23362,22882,17043,19528,11099,15423,9903,15991,10915,19838,17983,13309,31078,24851,8146,28766,12867,21053,14805,7976,23370,21945,1198,20065,31168,20424,27744,12434,19530,19581,26874,15941,27601,22079,31429,30962,10136,22498,17415,22931,35191,3649,20698,35212,15066,23993,25628,17062,26873
2019-04-03 00:00:00,9228,34919,16703,26333,22660,40836,29968,20892,27080,17274,23039,30738,13565,19595,13377,32839,23486,24438,34306,20247,15750,19668,20088,21499,-2307,27960,10222,28111,33479,23760,21619,24473,32213,6457,33484,32617,31770,29185,30390,16662,13437,19289,31628,17078,17359,18934,21358,24542,15628,31947,26407,29542,18555,33079,38218,8097,24021,35073,25139,11007,16985,14959,15861,14694,26478,26395,39913,38634,19468,25767,14964,22717,31694,22834,12150,46726,21045,18533,13456,23136,13068,31616,19682,18334,19302,25304,23928,37790,8136,35891,9786,18069,24372,19996,12567,11714,25915,17584,44691,23097,34721,21009,36680,26368,18364,15566,30432,21087,23836,23453,12004,8818,25517,34159,13098,31567,17655,28853,20482,33164,18382,25216,25384,21316,36996,29694,25009,28564,25411,19907,21619,9271,17613,27449,28189,15251,29536,3316,27319,35637,15368,41920,12327,15034,23523,20933,2518,30932,9289,16079,27221,26648,26319,22495,30024,32842,37097,28122,36565,22509,26902,42546,23876,23895,34929,16599,15060,21067,22333,41753,33732,30731,19524,41446,18397,26704,36103,42433,25420,-4899,28692,11243,28384,37746,20451,23089,20044,18746,30348,25922,22373,13310,14482,40169,24476,14435,23384,25992,13636,30643,26764,23198,24978,20314,22322,24327,22138,34827,33764,21180,27052,38487,33987,29563,13869,19353,33636,13068,30329,11103,29361,29386,37615,7190,13645,13360,19524,33845,41668,31025,25636,34578,9448,21316,19032,35414,14014,24317,39925,28629,31287,47795,34593,25933,23954,22355,33565,28708,36439,26263,30081,27454,29018,17826,19668,23017,18479,22895,19139,22189,33523,23559,24765,35170,24485,31287,23218,16153,37674,35329,16788,17233,15174,39399,19835,23502,25731,15532,36431,11901,23162,36203,8785,14309,20683,29833,10347,19871,35379,27136,28876,17802,36650,30078,26845,28912,37821,20091,35481,24710,20185,24978,24392,19646,22415,30293,35810,32125,31392,24129,16946,28762,28549,19033,39876,36974,32419,26395,22100,33271,26487,32517,25836,14164,23588,26306,30651,35677,27855,21891,15179,5876,30348,24548,22642,35750,29931,28594,27766,29624,37928,28393,32931,29866,24938,19568,21119,27581,24379,25914,40817,39399,28048,27291,26134,19287,33906,18474,22136,19225,31877,18807,28837,21367,35931,9147,18708,7050,24944,17841,13399,3685,31473,11598,19850,20050,21515,29813,26868,18970,22020,14720,23599,26089,22229,19012,23423,38135,18750,28505,20886,25915,28298,10028,17650,31465,18278,30205,28893,31574,8335,39840,32226,39019,16423,32392,12346,18671,18611,33034,13205,30196,28483,34502,26837,27103,31693,19317,31947,24184,6639,19317,29356,18890,27012,17926,25311,29161,21087,39675,32715,9074,22582,18291,13404,34756,20758,6887,30667,34307,18276,33570,38636,28243,22318,18368,17227,31113,24027,30095,27080,26013,25139,19547,22512,13565,18280,12705,18974,13698,22488,20499,15635,33427,27424,10968,31009,15899,23650,17611,10691,25973,24787,4080,22716,33785,22979,29902,14898,21547,22249,29308,18482,29811,24345,33720,32952,12896,25293,20611,25744,37714,6710,23212,37490,17451,26549,28372,19559,28498
2019-04-04 00:00:00,16012,41270,23721,33176,28571,46941,36771,27585,33950,24151,30053,36963,20275,26285,20130,39501,30419,31403,40942,27117,23109,26839,27154,28600,4714,34427,17085,35050,39849,30589,28482,31237,38905,13716,40349,39048,38461,35823,37228,23734,20430,25934,38540,24124,24354,26146,28436,31698,22516,38092,33373,36556,25953,39602,44574,15054,30872,41814,31600,17876,23670,21826,22915,21249,33632,33491,46064,45021,26676,32351,22041,29765,38055,29643,19131,53289,27838,25594,20347,29666,20477,38703,26725,25185,26241,32195,30939,44470,15180,42969,17111,24847,31588,26905,19677,18749,32635,24606,51280,29836,40831,27464,43912,33372,25208,22616,37260,27999,30701,29852,19032,16006,31875,40891,19769,38051,24597,35098,27179,39861,25144,32370,32217,28468,43968,35777,31964,35682,31750,26589,28482,16196,24327,34730,34883,22511,36558,10341,33999,42297,21822,48121,20004,22028,30135,27914,9565,37602,16606,23455,33888,33841,32922,29138,36785,39447,43552,35038,43357,29288,33636,49249,30587,31129,41252,23930,21865,28057,29414,49066,40664,38004,26299,47673,25210,33605,42630,48967,32043,2153,35714,18502,35403,44461,27456,30123,27442,25411,36695,32657,29303,20522,21654,47039,31022,21327,30172,33072,20493,37370,33523,29740,31677,27029,28891,31151,28953,42097,40729,28185,34249,45021,40335,36371,20858,26052,40359,20477,37002,17820,35653,36039,44314,14596,20037,19891,26299,40048,47839,37461,32255,41218,16866,28468,25982,41837,20918,31041,46435,35276,38567,53885,41313,32717,30728,28735,40694,35447,43245,33380,36748,34316,35448,24645,26839,29746,25239,29716,26196,28643,40352,30527,31025,42014,31199,38567,30154,22867,44373,42075,23500,23760,22189,45624,26509,30349,32478,22359,42752,18446,29691,42758,16080,21154,27969,36477,17276,26374,41727,34052,35843,24009,43335,37251,33671,35125,44217,27245,41774,31632,26984,31677,30841,26238,29098,37219,42435,39366,37600,31268,23489,35474,35077,25331,46501,43543,39189,33491,29228,39930,32912,39537,32616,21121,30381,32596,37586,42125,34642,28957,22108,12948,36695,31258,28893,42085,37178,35192,34533,36341,44748,35167,39404,36208,31694,26496,27863,34248,30932,33018,47236,45624,34796,34144,33027,26077,40204,25613,29245,26125,38227,25616,35667,27983,42819,15986,25672,14285,31616,24562,20229,11030,38492,18066,26225,27454,27929,36769,33457,26109,29432,21855,30658,32428,28776,26364,30272,44775,25471,35346,27540,32635,35335,17198,24547,38031,24780,36652,35769,38485,15453,46181,39153,45336,23473,39121,19450,25567,25615,40120,19840,37339,34982,41116,33619,33634,38666,26280,38092,30794,13779,26280,36103,25934,33944,24763,32120,35937,27999,46236,39555,16706,29917,25082,20038,41576,27688,14157,37497,40396,25270,40097,45188,34910,29424,25141,24041,37898,30820,37193,33646,32934,31600,26286,29779,20275,25438,19810,26255,20759,29387,27267,22192,40005,34231,18088,37428,23226,30486,24707,17703,32820,31901,11273,29614,40657,29768,36246,21578,27744,29164,35959,25245,36220,30841,40210,39111,19919,32374,28142,32830,44488,14110,29960,43986,24065,33343,35372,26289,34243
2019-04-05 00:00:00,21898,46660,29884,39113,33489,52075,42677,33368,39927,30134,36198,42231,26081,32045,25966,45254,36476,37480,46651,33079,29621,33159,33343,34826,10863,39936,23075,41104,45267,36519,34462,37089,44705,20135,46300,44564,44224,41571,43162,29941,26544,31677,44549,30302,30481,32488,34646,37994,28501,43266,39440,42681,32498,45201,49966,21134,36855,47631,37121,23860,29455,27801,29095,26864,39913,39706,51232,50463,33023,37998,28262,35960,43457,35547,25232,58909,33719,31784,26332,35275,27045,44897,32871,31129,32299,38171,37087,50249,21359,49160,23599,30707,37948,32930,25905,24893,38443,30746,56935,35660,45955,32985,50285,39470,31155,28784,43207,34022,36679,35322,25186,22322,37289,46722,25530,43591,30669,40390,32958,45646,31002,38674,38150,34779,50026,40900,38032,41939,37139,32353,34462,22230,30127,41151,40660,28897,42695,16481,39771,48044,27340,53351,26870,28142,35824,34021,15767,43348,23083,29978,39658,40157,38607,34867,42634,45139,49063,41054,49241,35150,39452,55034,36387,37500,46618,30416,27764,34183,35611,55506,46713,44424,32178,52914,31126,39600,48223,54549,37744,8339,41847,24904,41526,50266,33595,36276,33992,31140,42093,38499,35348,26874,27965,53015,36641,27329,36053,39279,26434,43181,39365,35345,37462,32829,34549,37057,34856,48494,46807,34289,40574,50622,45731,42277,26992,31817,46186,27045,42764,23636,40990,41798,50085,21180,25495,25484,32178,45285,53032,42949,37957,46960,23459,34779,32023,47316,26924,36861,51994,41013,44994,59011,47115,38589,36582,34172,46939,41266,49165,39631,42495,40274,40938,30569,33159,35555,31099,35627,32390,34156,46275,36597,36333,47973,36988,44994,36177,28659,50140,47901,29305,29343,28317,50893,32279,36294,38343,28287,48112,24069,35284,48397,22526,27090,34395,42224,23323,31971,47114,40070,41945,29279,49079,43549,39602,40370,49674,33546,47118,37673,32857,37462,36341,31932,34865,43234,48143,45749,42848,37533,29118,41281,40682,30672,52214,49176,45051,39706,35477,45649,38395,45688,38483,27199,36280,37912,43622,47627,40535,35177,28147,19141,42093,37051,34223,47459,43557,40865,40414,42139,50682,41059,44936,41576,37554,32528,33692,40020,36579,39265,52694,50893,40656,40109,39030,31959,45547,31895,35496,32113,43648,31522,41583,33668,48809,21924,31772,20664,37377,30384,26149,17543,44625,23614,31645,34016,33385,42843,39126,32408,35999,28120,36843,37818,34395,32856,36205,50492,31278,41275,33275,38443,41480,23517,30558,43679,30333,42157,41736,44482,21691,51577,45190,50691,29669,44925,25678,31552,31770,46320,25543,43628,40546,46796,39472,39235,44751,32358,43266,36483,20043,32358,41915,32117,39991,30706,38034,41805,34022,51857,45518,23528,36389,30989,25740,47503,33729,20585,43413,45500,31391,45685,50799,40665,35675,31013,29980,43772,36714,43411,39293,38978,37121,32117,36180,26081,31746,26066,32685,26947,35388,33139,27833,45667,40127,24357,42882,29696,36416,30940,23861,38764,38140,17626,35614,46638,35644,41635,27327,32979,35177,41683,31086,41686,36424,45759,44302,26057,38592,34854,39043,50369,20695,35795,49558,29762,39228,41482,32107,38974
2019-04-06 00:00:00,26636,50838,34936,43890,37167,55988,47431,37990,44757,34970,41217,46291,30733,36625,30636,49844,41403,42417,51179,37879,35030,38374,38400,39923,15896,44238,27939,46015,49482,41296,39307,41777,49358,25461,51081,48912,48804,46174,47938,35028,31524,36265,49399,35358,35486,37706,39736,43175,33331,47221,44355,47664,37932,49620,54141,26087,41718,52270,41453,28709,34090,32631,34149,31291,45066,44782,55165,54708,38251,42455,33373,41048,47648,40292,30202,63329,38437,36848,31158,39714,32515,49942,37866,35914,37223,42977,42115,54872,26421,54208,28996,35400,43196,37817,30997,29892,43086,35749,61399,40317,49845,37323,55538,44407,35953,33816,48018,38901,41514,39613,30215,27515,41511,51397,30131,47935,35620,44479,37570,50266,35708,43868,42930,39994,54911,44813,42958,47077,41327,36947,39307,27121,34761,46456,45266,34156,47690,21486,44380,52625,31676,57360,32666,33124,40338,39001,20872,47916,28464,35391,44280,45338,43123,39429,47319,49666,53375,45916,53962,39843,44099,59644,41023,42750,50777,35802,32506,39191,40670,60811,51624,49732,36911,56919,35895,44435,52629,58926,42273,13410,46837,30194,46497,54904,38613,41293,39437,35683,46292,43195,40254,32111,33162,57839,41081,32192,40775,44357,31206,47823,44038,39762,42080,37462,39046,41793,39596,53760,51743,39237,45769,55036,49926,47026,32017,36398,50861,32515,47362,28299,45122,46410,54674,26687,29770,29891,36911,49304,56997,47235,42491,51550,28971,39994,36903,51601,31781,41523,56348,45587,50309,62920,51744,43293,41263,38415,52044,45911,53944,44759,47071,45077,45236,35348,38374,40194,35807,40375,37464,38479,51037,41516,40440,52791,41599,50309,41035,33277,54719,52552,33952,33735,33305,54956,36894,41085,43073,33063,52261,28521,39688,52866,27870,31865,39704,46823,28237,36413,51288,44937,46926,33364,53628,48717,44385,44398,53940,38739,51261,42580,37553,42080,40642,36475,39465,48084,52681,51015,46887,42670,33584,45929,45110,34811,56759,53619,49748,44782,40593,50174,42685,50712,43186,32146,41032,42004,48503,51930,45280,40295,33044,24205,46292,41673,38382,51622,48811,45360,45153,46767,55473,45817,49274,45719,42265,37409,38354,44642,41068,44397,56937,54956,45373,44932,43890,36680,49683,37062,40634,36938,47890,36271,46332,38173,53644,26709,36753,25932,41972,35056,30906,22970,49614,27994,35863,39476,37635,47779,43624,37610,41464,33261,41900,42009,38834,38231,40970,55031,35920,46039,37840,43086,46477,28729,35431,48157,34689,46471,46540,49308,26796,55774,50079,54832,34757,49551,30778,36375,36822,51374,30067,48806,44923,51289,44145,43657,49692,37300,47221,41000,25181,37300,46539,37183,44897,35503,42798,46510,38901,56283,50348,29283,41740,35761,30262,52280,38627,25916,48163,49371,36385,50083,55216,45252,40814,35732,34790,48481,41457,48492,43768,43890,41453,36786,41458,30733,36949,31219,38005,32010,40235,37864,32309,50160,44858,29521,47122,35052,41185,36058,28913,43552,43248,22886,40461,51473,40354,45818,31896,37004,40036,46228,35752,45958,40842,50115,48275,31057,43691,40489,44125,55100,26209,40465,53953,34292,43952,46446,36763,42445
2019-04-07 00:00:00,30362,53940,39008,47641,39745,58819,51165,41583,48573,38789,45241,49281,34365,40159,34272,53403,45330,46344,54660,41650,39464,42611,42456,44018,19941,47468,31810,49914,52630,45052,43146,45433,52998,29822,54823,52228,52335,49767,51689,39125,35503,39832,53222,39421,39501,41926,43832,47368,37138,50094,48249,51634,42385,52997,57237,30044,45590,55864,44730,32555,37707,36450,38206,34664,49220,48851,58001,57891,42491,45859,37503,45157,50767,44014,34171,66686,42123,40916,34959,43116,37015,53969,41841,39673,41145,46744,46154,58470,30497,58242,33431,39057,47460,41698,35084,33878,46699,39746,64809,43941,52638,40613,59801,48315,39731,37842,51825,42769,45339,42859,34247,31715,44675,55049,33706,51219,39578,47501,41146,53853,39392,48083,46690,44240,58755,47656,46874,51225,44451,40503,43146,31002,38361,50773,48836,38415,51673,25490,47959,56171,34963,60286,37519,37104,43813,42985,25014,51439,32881,39822,47887,49517,46603,42958,50971,53161,56627,49756,57652,43500,47708,63214,44628,47008,53864,40214,36223,43211,44720,65113,55526,54057,40628,59826,39648,48241,55984,62233,45763,17499,50815,34501,50449,58511,42640,45305,43904,39173,49427,46878,44153,36363,37372,61643,44477,36044,44468,48434,34944,51431,47674,43126,45666,41061,42516,45489,43305,58024,55668,43160,49964,58397,53054,50752,36063,39926,54517,37015,50930,31944,48185,50006,58216,31247,33001,33246,40628,52245,59873,50456,45992,55120,33530,44240,40753,54827,35619,45160,59635,49130,54641,65750,55335,46963,44903,41603,56138,49515,57713,48894,50608,48854,48478,39113,42611,43796,39495,44090,41549,41746,54770,45416,43483,56600,45166,54641,44858,36855,58243,56159,37572,37068,37284,57949,40487,44851,46799,36820,55336,31938,43041,56298,32241,35612,44025,50406,32149,39833,54386,48783,50916,36401,57118,52884,48150,47348,57149,42953,54342,46481,41204,45666,43879,40001,43030,51899,56182,55295,49854,46807,37020,49551,48496,37883,60271,57008,53414,48851,44703,53640,45919,54740,46855,36092,44768,45010,52360,55171,49008,44439,36931,28272,49427,45259,41507,54709,53069,48814,48883,50357,59254,49570,52555,48775,45959,41272,41983,48249,44533,48543,60101,57949,49079,48744,47738,40373,52751,41246,44787,40731,51088,39996,50046,41631,57457,30475,40744,30221,45535,38712,34633,27443,53592,31342,39014,43961,40814,51709,47085,41846,45955,37404,45959,45137,42228,42618,44699,58526,39529,49768,41368,46699,50457,32965,39297,51598,37983,49728,50312,53097,30899,58909,53951,57897,38865,53131,34879,40165,40900,55414,33544,53003,48248,54728,47769,47032,53620,41234,50094,44479,29323,41234,50109,41262,48794,39284,46545,50185,42769,59650,54176,34098,46099,39527,33739,56040,42515,30282,51879,52146,40383,53425,58575,48808,44971,39431,38603,52157,45181,52567,47207,47802,44730,40427,45744,34365,41174,35399,42345,36076,44061,41574,35755,53618,48557,33711,50282,39424,44927,40190,32989,47315,47355,27186,44286,55292,44031,48933,35417,39959,43872,49729,39376,49171,44229,53412,51169,35050,47801,45171,48207,58813,30781,44102,57306,37788,47648,50396,40390,44798
2019-04-08 00:00:00,32759,55663,41786,50058,40921,60269,53571,43839,51066,41283,47959,50900,36666,42336,36564,55624,47948,48954,56792,44082,42609,45558,45200,46800,22674,49320,34373,52491,54408,47477,45671,47750,55319,32899,57222,54206,54510,52044,54106,41921,38168,42069,55712,42181,42214,44836,46623,50263,39613,51583,50814,54283,45542,55025,58952,32687,48161,58107,46645,35087,39999,38945,40957,36675,52066,51603,59442,59709,45430,47902,40341,47977,52509,46403,36824,68681,44468,43679,37422,45177,40230,56670,44484,42096,43755,49164,48892,60741,33269,60957,36586,41371,50428,44265,37855,36536,48974,42425,66866,46226,54033,42550,62766,50885,42180,40550,54318,45316,47842,44753,36969,34607,46477,57371,35943,53139,42231,49152,43377,56100,41747,51006,49123,47206,61253,49126,49472,54073,46206,42714,45671,33556,40618,53790,51063,41360,54336,28171,50201,58378,36897,61831,41112,39769,45942,45662,27869,53609,36014,42956,50172,52382,48740,45147,53282,55318,58515,52266,60007,45810,49973,65441,46893,49964,55579,43338,38604,45933,47452,68105,58113,57089,43022,61338,42078,50710,57983,64172,47908,20280,53472,37508,53070,60783,45364,48002,47080,41303,51193,49241,46732,39316,40284,64124,46521,38576,46824,51202,37334,53697,49966,45130,47911,43318,44652,47839,45672,60978,58273,45747,52848,60402,54814,53146,38818,42095,56849,40230,53162,34257,49877,52279,60406,34539,34877,35242,43022,53804,61362,52306,48154,57366,36820,47206,43261,56692,38127,47466,61554,51335,57679,67207,57582,49290,47194,43429,58914,51769,60166,51723,52798,51298,50359,41555,45558,46051,41856,46465,44334,43653,57171,47989,45156,59094,47382,57679,47337,39084,60409,58419,39857,39037,39945,59574,42750,47284,49214,39248,57034,34007,45036,58390,35321,38020,47045,52665,34745,41926,56108,51298,53605,38087,59245,55740,50588,48914,59000,45877,56059,49069,43501,47911,45746,42202,45253,54373,58343,58278,51447,49635,39118,51841,50536,39584,62447,59041,55741,51603,47496,55742,47788,57463,49183,38724,47179,46625,54886,57046,51411,47299,39495,31025,51193,47498,43292,56418,56021,50918,51295,52602,61718,52011,54474,50438,48327,43809,44270,50532,46667,51392,61886,59574,51465,51236,50265,42731,54447,44134,47645,43182,52939,42391,52417,43738,59944,32907,43436,33209,47758,41042,37019,30637,56249,33345,40795,47156,42615,54324,49202,44802,49158,40239,48709,46895,44269,45705,47084,60675,41797,52156,43550,48974,53108,35907,41848,53696,39907,51624,52742,55543,33682,60680,56499,59583,41683,55360,37667,42613,43692,58131,35665,55908,50218,56808,50037,49054,56226,43852,51583,46613,32150,43852,52317,44043,51370,41741,48964,52520,45316,61657,56695,37653,49155,41980,35858,58478,45083,33363,54254,53524,43073,55408,60573,51024,47835,41801,41110,54491,47577,55325,49302,50403,46645,42732,48726,36666,44111,38293,45392,38831,46555,43961,37861,55734,50915,36612,52058,42497,47332,43025,35774,49746,50152,30204,46779,57790,46365,50674,37582,41538,46376,51881,41650,51020,46278,55347,52682,37724,50610,48587,50980,61205,34090,46398,59314,39940,50007,53022,42680,45732
