,0
1194,-3415.383652622234
1195,-3417.405607877258
1196,-3415.1711576309062
1197,-3415.5863619620263
1198,-3415.919059168713
1199,-3416.032385431309
1200,-3415.5363403648794
1201,-3415.503767126288
1202,-3416.4151672442413
1203,-3416.1621618446698
1204,-3417.0255875707
1205,-3417.2602100548706
1206,-3417.348445691069
1207,-3415.193003254951
1208,-3414.436483542243
1209,-3414.6946893789245
1210,-3414.697477867213
1211,-3414.7518009099254
1212,-3415.2937107061825
1213,-3414.8322577526587
1214,-3414.80384027643
1215,-3414.5788083724083
1216,-3414.7457341993804
1217,-3414.9156578174766
1218,-3414.8914926307525
1219,-3414.333157627152
1220,-3414.1441930095257
1221,-3416.8201863845957
1222,-3414.0370029815817
1223,-3414.1752830170126
1224,-3415.413947026299
1225,-3415.5001241088494
1226,-3415.1334277612164
1227,-3414.5250182264845
1228,-3414.5225668257963
1229,-3414.5040403998682
1230,-3415.4291350550106
1231,-3415.3417098668806
1232,-3415.2325216080985
1233,-3415.363885034586
1234,-3414.4057246907696
1235,-3414.3724061052562
1236,-3415.07321866348
1237,-3415.4284523975407
1238,-3418.1021030209567
1239,-3417.8337106318318
1240,-3416.2311153969667
1241,-3416.784179803465
1242,-3415.2657951779966
1243,-3415.3043021097164
1244,-3414.0838957541782
1245,-3413.719754355119
1246,-3414.0704194377636
1247,-3414.9814447330386
1248,-3414.933252048151
1249,-3414.844362868269
1250,-3414.7473976546116
1251,-3413.869147530937
1252,-3413.7242800197346
1253,-3413.741702532754
1254,-3413.826854377543
1255,-3414.7200625881396
1256,-3414.510133283053
1257,-3414.4964738958497
1258,-3413.9881545898224
1259,-3415.2017155867047
1260,-3416.236325777184
1261,-3416.678384615623
1262,-3417.182846799631
1263,-3417.745758635181
1264,-3418.251836254485
1265,-3418.6550903757043
1266,-3418.0207336519125
1267,-3417.688271927816
1268,-3416.9341491389337
1269,-3416.878277602631
1270,-3414.252749120718
1271,-3414.1706814596637
1272,-3414.7482482654345
1273,-3414.1341307095195
1274,-3414.25692943018
1275,-3415.6684047124845
1276,-3414.2848550558024
1277,-3414.756549373734
1278,-3417.183822464277
1279,-3415.224139108075
1280,-3415.1229466246914
1281,-3415.4789869956485
1282,-3415.679663577129
1283,-3415.9408294808763
1284,-3415.8141710729187
1285,-3416.4702879560773
1286,-3416.842818192549
1287,-3419.7536879841955
1288,-3418.3194631312717
1289,-3415.4579592411437
1290,-3414.7732788389512
1291,-3414.4855269314994
1292,-3414.4208450752362
1293,-3414.168225170069
1294,-3415.1943347026104
1295,-3415.347606978611
1296,-3414.2930532930386
1297,-3414.521676188244
1298,-3414.687917462933
1299,-3414.8787445104153
1300,-3414.973491947982
1301,-3415.65733970331
1302,-3416.2498559600185
1303,-3416.047293959038
1304,-3415.818642301234
1305,-3415.0384435223145
1306,-3415.1255278695257
1307,-3415.1131005597135
1308,-3415.175112650272
1309,-3416.2366784717465
1310,-3416.559601341649
1311,-3416.981452145583
1312,-3417.118547978733
1313,-3416.1808755114816
1314,-3419.0458502671845
1315,-3419.754526502357
1316,-3419.147897372045
1317,-3419.7981540045694
1318,-3420.6607896915466
1319,-3420.828797846653
1320,-3420.2604978801814
1321,-3421.10228121735
1322,-3417.9653418235234
1323,-3418.4573955189408
1324,-3418.311644121019
1325,-3418.800260671861
1326,-3415.506837560026
1327,-3415.120717913702
1328,-3415.2049338124307
1329,-3415.244385448545
1330,-3415.0422716629664
1331,-3415.2259433601444
1332,-3418.0736460594844
1333,-3416.254403898778
1334,-3415.3304038266515
1335,-3415.3613241390526
1336,-3414.817201232392
1337,-3414.3479275976492
1338,-3414.0291325025596
1339,-3414.0152186767446
1340,-3414.081689272261
1341,-3414.0235414233866
1342,-3414.1171302793086
1343,-3414.467465718045
1344,-3415.829529749869
1345,-3415.232739168722
1346,-3414.174204839201
1347,-3415.9160421648776
1348,-3416.066289226198
1349,-3416.5005427005462
1350,-3414.5882962074475
1351,-3414.446757360056
1352,-3415.4080336841507
1353,-3414.2069870230007
1354,-3414.1754553252013
1355,-3414.252743176649
1356,-3414.8283835135426
1357,-3415.0654605766395
1358,-3414.6751208366445
1359,-3413.8940573277378
1360,-3414.4357194501204
1361,-3415.100619669813
1362,-3415.100491490177
1363,-3414.81593508709
1364,-3414.24113953854
1365,-3413.9557511790463
1366,-3413.7578621052116
1367,-3414.753992333738
1368,-3415.1499797946235
1369,-3414.320266155885
1370,-3414.5285758917043
1371,-3414.0413272993587
1372,-3414.042788507795
1373,-3414.074650446027
1374,-3414.203106264484
1375,-3414.0963882431893
1376,-3414.0107888928815
1377,-3414.1169082373535
1378,-3413.990108686621
1379,-3414.1772168421767
1380,-3413.9378946853617
1381,-3414.4261338060433
1382,-3414.0257944153
1383,-3413.9073395472506
1384,-3414.9459682415545
1385,-3414.6070316687465
1386,-3415.2224081076974
1387,-3414.7655861452777
1388,-3414.8296213399076
1389,-3414.7608224594833
1390,-3415.230486251977
1391,-3414.994744424485
1392,-3413.9287385683742
1393,-3413.92718151433
1394,-3414.334441763622
1395,-3414.7557412279752
1396,-3414.398472158882
1397,-3416.1725095934958
1398,-3415.455927274059
1399,-3415.401212224765
1400,-3415.4944634924045
1401,-3416.1448681087386
1402,-3414.718582908884
1403,-3414.6417568757593
1404,-3416.55114762212
1405,-3416.6791473224184
1406,-3414.4672876007435
1407,-3414.4867279326636
1408,-3414.638655067485
1409,-3414.6341922539896
1410,-3415.1045812604525
1411,-3414.3436720863406
1412,-3414.3366131942294
1413,-3414.7942049970015
1414,-3414.7496029788363
1415,-3415.5830563726536
1416,-3415.155687172136
1417,-3415.76492824221
1418,-3415.8855472876116
1419,-3415.779320722613
1420,-3414.494475805619
1421,-3415.477381102085
1422,-3416.0461486449217
1423,-3416.1067537240456
1424,-3417.0816287714797
1425,-3416.063803745188
1426,-3414.6856410662317
1427,-3415.013880747066
1428,-3414.3627627312667
1429,-3414.6557886283954
1430,-3416.179175799546
1431,-3416.2391672074523
1432,-3415.8017526946833
1433,-3415.7948601860744
1434,-3416.2088589726363
1435,-3415.519688632087
1436,-3415.2489541069567
1437,-3414.4473186673176
1438,-3414.6259748295793
1439,-3414.469555842703
1440,-3414.830829185723
1441,-3415.17765006427
1442,-3415.946649747569
1443,-3417.0595732233523
1444,-3417.4454415268924
1445,-3417.217855843156
1446,-3417.234632163864
1447,-3417.298321080035
1448,-3417.1609796376533
1449,-3416.920711314847
1450,-3415.935977175006
1451,-3414.9439677390783
1452,-3415.8809706489856
1453,-3415.888556339587
1454,-3415.8887797612406
1455,-3415.789194707363
1456,-3414.642875274048
1457,-3414.155567956605
1458,-3414.3885311309677
1459,-3414.559894331371
1460,-3414.1231471915207
1461,-3414.179829448249
1462,-3415.402007635791
1463,-3416.2370572054615
1464,-3415.6110619222864
1465,-3415.5974671783824
1466,-3415.4840239744262
1467,-3415.3531006288754
1468,-3415.455332372005
1469,-3415.942865286845
1470,-3417.421117813606
1471,-3417.3484359411786
1472,-3416.202663516291
1473,-3416.7306469644595
1474,-3416.2622677988593
1475,-3415.1921488315083
1476,-3414.5715427120767
1477,-3413.8832388999303
1478,-3413.5942918178043
1479,-3413.5937415836197
1480,-3413.6539705275836
1481,-3413.60385484756
1482,-3413.7783005034817
1483,-3413.8483088224266
1484,-3413.843304580861
1485,-3414.066088162702
1486,-3414.098957214485
1487,-3415.491428368479
1488,-3415.5835262504906
1489,-3414.890379050454
1490,-3415.3301017191648
1491,-3414.3344134318163
1492,-3414.0016753881746
1493,-3414.973701151298
1494,-3414.984343220408
1495,-3414.915169563138
1496,-3413.866259128572
1497,-3413.946571774224
1498,-3414.0453933584686
1499,-3413.697953983873
1500,-3413.791905706882
1501,-3414.041193511673
1502,-3414.59085387463
1503,-3414.4411566046356
1504,-3414.961789783968
1505,-3413.644462192152
1506,-3414.1100104346906
1507,-3414.7081092761846
1508,-3413.7570107403794
1509,-3415.9186467273003
1510,-3415.6715462415596
1511,-3416.0899078196353
1512,-3419.6631818126625
1513,-3419.8691575468183
1514,-3419.2086436208738
1515,-3417.00184464196
1516,-3416.5606527949403
1517,-3416.4901645553355
1518,-3416.826888988391
1519,-3417.464926759786
1520,-3417.305448043474
1521,-3417.3552429511483
1522,-3417.325746845885
1523,-3416.450876356549
1524,-3417.3567579521928
1525,-3417.69515936889
1526,-3417.356715761998
1527,-3415.605503045317
1528,-3414.494732059986
1529,-3414.1840104750227
1530,-3413.3484986515805
1531,-3413.3717961052107
1532,-3414.6841387053164
1533,-3413.4210012943777
1534,-3413.643800544327
1535,-3413.415671112778
1536,-3413.506214101087
1537,-3413.3992680930924
1538,-3413.273873554479
1539,-3413.885281404182
1540,-3414.0823588038647
1541,-3413.877115886713
1542,-3413.8691600791044
1543,-3413.529840970118
1544,-3413.859802309029
1545,-3416.348270027416
1546,-3413.3721161863377
1547,-3413.943539751087
1548,-3413.6965111410236
1549,-3414.014397162962
1550,-3413.7872937454154
1551,-3413.4407466631446
1552,-3413.511379062016
1553,-3413.615382295645
1554,-3414.523258330909
1555,-3414.9623478020303
1556,-3416.995332477023
1557,-3417.8869610332904
1558,-3420.447904625867
1559,-3416.5362492817007
1560,-3416.863579811141
1561,-3418.889802749931
1562,-3418.975756338167
1563,-3417.731135731727
1564,-3416.4806477106667
1565,-3415.148242247393
1566,-3415.7360303377945
1567,-3414.9985854127735
1568,-3414.4678417115692
1569,-3413.4165435097684
1570,-3413.2813666626535
1571,-3413.4785608477077
1572,-3413.3147483638377
1573,-3413.09537445293
1574,-3413.58192547525
1575,-3413.735946222816
1576,-3413.1802596635307
1577,-3413.463782121881
1578,-3414.750695432917
1579,-3414.845584386506
1580,-3415.619813903482
1581,-3416.2492999387005
1582,-3415.905302597147
1583,-3415.7318924308333
1584,-3414.1685971582824
1585,-3415.2690053619644
1586,-3415.28598475293
1587,-3415.72287275398
1588,-3415.2342383642736
1589,-3415.3060809171166
1590,-3415.456783411738
1591,-3416.36622493745
1592,-3416.041372989145
1593,-3416.044900956369
1594,-3413.793496128692
1595,-3413.121322488694
1596,-3412.9932346291216
1597,-3413.3137984250598
1598,-3413.442134804606
1599,-3413.305070738958
1600,-3413.3922961735443
1601,-3413.3112408792517
1602,-3413.3185225232855
1603,-3413.2398432350324
1604,-3413.1180624700614
1605,-3413.149980181401
1606,-3413.6703576486916
1607,-3413.3730163085133
1608,-3413.4844009078456
1609,-3413.410278986209
1610,-3413.2648157330964
1611,-3413.9950267561485
1612,-3414.016921875257
1613,-3414.097739238742
1614,-3414.325099854096
1615,-3415.117820555069
1616,-3414.5504198909675
1617,-3414.282067080902
1618,-3414.3930297668676
1619,-3413.7873819571832
1620,-3413.8519109940034
1621,-3414.2724697246813
1622,-3414.0855725210054
1623,-3416.074071293313
1624,-3415.627582992227
1625,-3414.4452584680666
1626,-3414.442009632351
1627,-3414.868963920524
1628,-3417.1925063362996
1629,-3414.4555083107307
1630,-3414.8147961109603
1631,-3413.9012647954855
1632,-3413.17363878623
1633,-3413.961900772003
1634,-3413.58716096815
1635,-3413.8866601586487
1636,-3414.105895432441
1637,-3414.11651830438
1638,-3413.784607303868
1639,-3414.946302019657
1640,-3414.842450747622
1641,-3414.932864086002
1642,-3414.46029187897
1643,-3414.3494032975404
1644,-3414.4383796883867
1645,-3414.6157200504417
1646,-3415.2032343645164
1647,-3415.2525851998053
1648,-3415.241445607437
1649,-3415.0126944118183
1650,-3415.020925991271
1651,-3413.7558973146656
1652,-3413.854990348238
1653,-3414.1097182813405
1654,-3414.344491941066
1655,-3414.266544996065
1656,-3413.9061048502112
1657,-3413.723901472914
1658,-3414.6202108176594
1659,-3413.6533216600474
1660,-3413.580000916798
1661,-3414.631101639965
1662,-3414.4656094837246
1663,-3414.4469628347124
1664,-3413.918384821702
1665,-3413.245710067413
1666,-3413.2396645931185
1667,-3413.2740681195933
1668,-3414.4071310875624
1669,-3415.6321191428788
1670,-3414.3346876362916
1671,-3414.435959168459
1672,-3413.5124042777084
1673,-3414.5971046798386
1674,-3414.107871003329
1675,-3413.451233415969
1676,-3413.3865334963107
1677,-3413.3865514704194
1678,-3413.5315403783334
1679,-3414.5861504202503
1680,-3414.6640171009813
1681,-3415.176851815348
1682,-3414.0523530047676
1683,-3414.704021741825
1684,-3414.059600588195
1685,-3414.600005813669
1686,-3415.4756487871014
1687,-3415.570000480232
1688,-3416.279433445593
1689,-3415.5763084129417
1690,-3416.3943282468344
1691,-3415.160268365124
1692,-3415.3397293090775
1693,-3415.65666730813
1694,-3414.085447349841
1695,-3414.0189639926534
1696,-3414.0037021122944
1697,-3415.023812206959
1698,-3415.0661420283095
1699,-3415.0691588178897
1700,-3415.194176198431
1701,-3415.2262230084916
1702,-3415.2718896979973
1703,-3416.9406064384016
1704,-3416.4146238169506
1705,-3414.617545232126
1706,-3414.9937341345512
1707,-3415.517717203699
1708,-3415.4218907931186
1709,-3415.3646269020246
1710,-3416.5434078368316
1711,-3416.781379876123
1712,-3416.529442895674
1713,-3416.370375281631
1714,-3416.6646502111485
1715,-3416.520694025016
1716,-3416.828321869678
1717,-3415.7519134538616
1718,-3415.5543342589
1719,-3416.508628378341
1720,-3414.7755240267284
1721,-3414.7058912059524
1722,-3414.714386944976
1723,-3414.3591507818546
1724,-3413.940069334766
1725,-3413.758805852043
1726,-3414.107584824481
1727,-3413.8519143730323
1728,-3415.0173859339366
1729,-3414.8107345586086
1730,-3414.75815673435
1731,-3414.9388402544923
1732,-3414.9382247585545
1733,-3416.9886814893875
1734,-3415.0823401569196
1735,-3414.8222997934254
1736,-3415.0810947211517
1737,-3415.086630761608
1738,-3415.5533821716353
1739,-3416.5362972756
1740,-3415.4778739728126
1741,-3414.240835965441
1742,-3414.031847415677
1743,-3414.3920855998063
1744,-3415.09103000072
1745,-3417.9550408324367
1746,-3418.0484597544437
1747,-3418.757552128941
1748,-3418.5847715982068
1749,-3417.6870315568394
1750,-3418.5510478198603
1751,-3419.0578772578274
1752,-3418.4421921975054
1753,-3418.1225671519396
1754,-3418.6945400378504
1755,-3418.0227098601704
1756,-3418.619336350467
1757,-3418.0448122036064
1758,-3419.3392836479884
1759,-3415.989347953585
1760,-3418.6247996039647
1761,-3416.2271090173676
1762,-3416.5771554278936
1763,-3416.4977527275523
1764,-3415.9080544596354
1765,-3415.597381541046
1766,-3416.7512945820054
1767,-3418.1486906981527
1768,-3418.513568083572
1769,-3416.5770286612296
1770,-3415.1354317130426
1771,-3414.758174373651
1772,-3414.777414030251
1773,-3414.55055326338
1774,-3414.8274292817305
1775,-3414.8156497249774
1776,-3415.175736315594
1777,-3414.8884637919127
1778,-3414.9769755976795
1779,-3414.3893977874177
1780,-3414.3220593120823
1781,-3414.194764113093
1782,-3414.2130458594434
1783,-3414.4402649065523
1784,-3414.268077447765
1785,-3415.083250889006
1786,-3415.522809735316
1787,-3414.4518426599616
1788,-3415.048831604502
1789,-3415.527527251197
1790,-3414.9235285126892
1791,-3414.1201680563327
1792,-3413.8718197457747
1793,-3413.4160942168137
1794,-3414.242793288079
1795,-3413.84746075805
1796,-3413.9493081989776
1797,-3414.3839643750775
1798,-3414.448995435061
1799,-3414.1342918574833
1800,-3414.0155271179597
1801,-3414.3943285055298
1802,-3412.693266695274
1803,-3412.7355450475843
1804,-3413.004029363193
1805,-3412.6357022272996
1806,-3412.6585140906845
1807,-3412.79182564535
1808,-3412.951044624917
1809,-3413.621441381573
1810,-3413.474574395812
1811,-3414.8613675610677
1812,-3415.6717924468326
1813,-3413.274378206241
1814,-3413.429601932847
1815,-3413.395569386397
1816,-3413.4717609205645
1817,-3413.635363411129
1818,-3413.639584893388
1819,-3414.1845110780923
1820,-3416.131713850218
1821,-3414.9889083132066
1822,-3412.8757844352394
1823,-3413.391495853077
1824,-3412.849812022133
1825,-3412.8622247593717
1826,-3413.943369615795
1827,-3414.398225248427
1828,-3414.3458478852344
1829,-3414.389513871796
1830,-3414.7813995422466
1831,-3414.623563443744
1832,-3413.3872164181903
1833,-3413.014263051783
1834,-3412.6958020426555
1835,-3412.737736503618
1836,-3412.7625229838104
1837,-3413.0394344542956
1838,-3412.9984556792847
1839,-3413.0545564346685
1840,-3412.9086672550857
1841,-3412.844371656362
1842,-3413.089278549088
1843,-3413.1427199422174
1844,-3413.177007908849
1845,-3413.1390585810746
1846,-3413.5772911926497
1847,-3415.013882902723
1848,-3417.533914455949
1849,-3416.495799808132
1850,-3416.2666975155444
1851,-3416.063895574641
1852,-3415.928752009941
1853,-3416.528579416118
1854,-3415.861725899334
1855,-3415.7886791468773
1856,-3414.484909580633
1857,-3412.9652854417836
1858,-3413.1736958914753
1859,-3412.83388230503
1860,-3412.7547449983385
1861,-3413.6092151908583
1862,-3413.0919229611227
1863,-3413.138331032992
1864,-3413.287277014898
1865,-3413.9974740704547
1866,-3414.1176762626174
1867,-3414.537599040241
1868,-3417.163057966909
1869,-3414.7091136080544
1870,-3414.254481970829
1871,-3414.0946055366394
1872,-3413.9924346176176
1873,-3413.516210539876
1874,-3413.689845519845
1875,-3414.6093119298703
1876,-3414.9753107082433
1877,-3414.1368044775636
1878,-3414.127512649872
1879,-3414.923779921811
1880,-3414.413293918311
1881,-3414.198861735058
1882,-3416.0458025679436
1883,-3415.668526746504
1884,-3415.883418058703
1885,-3414.062410334938
1886,-3414.5867556162893
1887,-3414.3174588257684
1888,-3414.0836838954538
1889,-3414.3141589161905
1890,-3414.1247769558618
1891,-3414.090522346116
1892,-3413.862267419191
1893,-3414.8021549508794
1894,-3414.880761012931
1895,-3415.1406557150167
1896,-3415.8493177124947
1897,-3415.2997793253253
1898,-3414.53863490581
1899,-3414.5657894778406
1900,-3414.632322924765
1901,-3414.499176168343
1902,-3414.6198432206475
1903,-3414.1470519111713
1904,-3414.2086922518783
1905,-3414.418546239042
1906,-3414.3312158933863
1907,-3414.2784274948417
1908,-3414.903504790771
1909,-3414.8010946892537
1910,-3414.6033079427625
1911,-3415.2534170396666
1912,-3414.670320282451
1913,-3414.3884201153123
1914,-3413.9731783154157
1915,-3414.7145522167775
1916,-3414.8494757523613
1917,-3415.010914670625
1918,-3414.869116567972
1919,-3413.847188701263
1920,-3414.4137964791685
1921,-3413.7834698079505
1922,-3414.8084911279766
1923,-3414.9649357118697
1924,-3414.7582860741054
1925,-3413.7491042720194
1926,-3415.182569602773
1927,-3415.164116714281
1928,-3413.7207874588466
1929,-3413.7383790015074
1930,-3414.8498684139477
1931,-3414.8188699274965
1932,-3415.003110311606
1933,-3414.886289942615
1934,-3414.778018087155
1935,-3415.8393348263235
1936,-3414.74731179003
1937,-3414.729848410772
1938,-3413.78367501357
1939,-3413.7865311771548
1940,-3413.7273444064263
1941,-3413.732670290872
1942,-3413.467057341734
1943,-3413.635903977326
1944,-3414.112185614694
1945,-3413.666173426421
1946,-3413.645287308375
1947,-3414.1104064775654
1948,-3414.123226826188
1949,-3413.7279780566564
1950,-3413.874612250876
1951,-3413.8735750414335
1952,-3413.5986020263804
1953,-3414.918369298365
1954,-3414.735451571939
1955,-3417.7178086064187
1956,-3415.016388536736
1957,-3414.6843187079066
1958,-3415.292498311077
1959,-3414.5111699167246
1960,-3414.2393806403443
1961,-3414.2547438254073
1962,-3414.4776706827015
1963,-3414.001363243483
1964,-3413.840930288584
1965,-3414.129857103432
1966,-3413.6370654681295
1967,-3413.1720218599703
1968,-3413.7853393741757
1969,-3414.0468031600085
1970,-3414.731732204422
1971,-3414.739978215526
1972,-3413.784144118684
1973,-3413.6988879718915
1974,-3413.8637453273323
1975,-3414.0804205789736
1976,-3413.481836947529
1977,-3413.0890707902063
1978,-3413.0870583564133
1979,-3413.1129146983603
1980,-3413.3859405444555
1981,-3413.1712764764643
1982,-3413.153167247121
1983,-3413.1364838395693
1984,-3413.300341469374
1985,-3413.388473338424
1986,-3413.6854443309185
1987,-3414.2023662655897
1988,-3413.715074936696
1989,-3413.929788293236
1990,-3413.9695150040966
1991,-3413.519459215977
1992,-3413.074336407888
1993,-3413.558364978596
1994,-3413.598013285428
1995,-3413.0197260479126
1996,-3412.965871703079
1997,-3413.05600708991
1998,-3413.5614023498256
1999,-3414.182733760552
2000,-3414.345340498926
2001,-3415.2396940236995
2002,-3413.6983997970565
2003,-3414.008835892343
2004,-3413.8101476497295
2005,-3413.5515489714103
2006,-3415.196652384307
2007,-3414.7299072826004
2008,-3413.6874111815778
2009,-3413.6565020515563
2010,-3413.604489790565
2011,-3416.532581957034
2012,-3416.3835105790868
2013,-3413.946190620054
2014,-3416.1754014371554
2015,-3414.84129177722
2016,-3414.3307571701826
2017,-3414.490305555916
2018,-3414.261575747515
2019,-3413.6619061190095
2020,-3414.057952156941
2021,-3415.7818788158534
2022,-3415.680381724653
2023,-3415.6256706610234
2024,-3415.747432416144
2025,-3414.452562655373
2026,-3413.9415277526164
2027,-3413.7520132474538
2028,-3413.285039794435
2029,-3414.7585557097927
2030,-3414.7687802990363
2031,-3414.789823176274
2032,-3413.0933154520653
2033,-3413.003197285424
2034,-3413.402712303404
2035,-3413.5136866787416
2036,-3413.4191495227437
2037,-3413.378874087093
2038,-3413.058458979391
2039,-3413.2939966120266
2040,-3413.3696599580144
2041,-3413.74932819311
2042,-3413.3674095340903
2043,-3413.716897190078
2044,-3413.383771803975
2045,-3413.647693859348
2046,-3413.423327464565
2047,-3412.947568943792
2048,-3413.54411417584
2049,-3412.990346088668
2050,-3413.9954696435507
2051,-3413.9467039361634
2052,-3413.081003851879
2053,-3413.1986479794177
2054,-3412.996439554709
2055,-3413.149096720048
2056,-3413.7066847475035
2057,-3413.008811543704
2058,-3413.072454678908
2059,-3413.102170971156
2060,-3413.3707069514076
2061,-3413.471371369935
2062,-3413.4549995782927
2063,-3413.098659898438
2064,-3413.078412736925
2065,-3415.4152759131352
2066,-3416.002923006532
2067,-3412.9657340490876
2068,-3413.602855763191
2069,-3413.5931637318035
2070,-3412.9784213007733
2071,-3413.051825196949
2072,-3412.968435127518
2073,-3413.1177809699043
2074,-3412.8465998346774
2075,-3412.8998177916087
2076,-3412.9344001108784
2077,-3412.942082266165
2078,-3412.898685376733
2079,-3413.122558739308
2080,-3413.1020766802585
2081,-3413.813053195254
2082,-3414.4288706517273
2083,-3414.545064121321
2084,-3414.919425728732
2085,-3415.4044353264608
2086,-3416.3324147789144
2087,-3418.327430681671
2088,-3417.331244058134
2089,-3416.018865290681
2090,-3413.8610756535027
2091,-3414.3096585096023
2092,-3414.789313395393
2093,-3416.616136613038
2094,-3415.773229413682
2095,-3416.039155019821
2096,-3416.1744232877227
2097,-3416.61402999692
2098,-3416.5090616039583
2099,-3416.6104931818663
2100,-3416.159347446418
2101,-3414.611619150208
2102,-3414.60502500873
2103,-3416.0372768102347
2104,-3416.051486625279
2105,-3415.437047845485
2106,-3413.034579153957
2107,-3413.0056091259394
2108,-3413.0576582022136
2109,-3413.0981005045232
2110,-3412.986673041197
2111,-3414.3106307994913
2112,-3413.1183788132153
2113,-3413.8199643023245
2114,-3413.134421238951
2115,-3412.972008263062
2116,-3415.0827480060348
2117,-3415.591319033214
2118,-3415.9272726488252
2119,-3415.610135713211
2120,-3415.103357734221
2121,-3415.4213757066846
2122,-3415.482962382072
2123,-3415.385086698833
2124,-3415.718747506104
2125,-3413.4770967934683
2126,-3413.5200392132883
2127,-3413.4607601945936
2128,-3413.020580971588
2129,-3412.991293801368
2130,-3412.781432204527
2131,-3412.781235045173
2132,-3413.0183860135307
2133,-3413.015776304261
2134,-3412.8391199672387
2135,-3412.803243378269
2136,-3413.023816238593
2137,-3412.8220980010306
2138,-3413.162672084545
2139,-3414.2666545788215
2140,-3414.009152057834
2141,-3413.636707007784
2142,-3415.144982010349
2143,-3413.5181518559893
2144,-3413.604429551873
2145,-3413.665640179058
2146,-3413.761336915707
2147,-3413.8852947504392
2148,-3413.602851539374
2149,-3413.5612176781874
2150,-3413.5211287678876
2151,-3413.588537053957
2152,-3413.4349367788004
2153,-3413.373136115195
2154,-3414.088272769244
2155,-3414.628238805581
2156,-3414.179349197522
2157,-3413.77067569195
2158,-3414.53933604901
2159,-3414.503584117064
2160,-3414.016538614672
2161,-3413.3723328886786
2162,-3413.3982517745726
2163,-3413.833222807182
2164,-3413.258009822487
2165,-3413.449581890248
2166,-3414.0986597307956
2167,-3414.3490020077616
2168,-3413.5555323433296
2169,-3413.470107244725
2170,-3413.479847765966
2171,-3413.6959456828768
2172,-3412.998926687858
2173,-3413.032613054605
2174,-3413.700336512123
2175,-3413.492479755875
2176,-3413.4708699857383
2177,-3414.2899127266
2178,-3414.7866088199503
2179,-3414.941026751012
2180,-3415.9337988705033
2181,-3415.7708575431684
2182,-3416.7655554681132
2183,-3417.5255546984954
2184,-3418.7795560774803
2185,-3418.0084745760414
2186,-3418.633188078209
2187,-3417.695869565853
2188,-3417.441594032419
2189,-3416.7011536499317
2190,-3417.1432522877
2191,-3416.8592916009707
2192,-3415.904228448888
2193,-3415.241957555211
2194,-3414.0201872731445
2195,-3416.1606634483705
2196,-3416.6310889343417
2197,-3415.5835399235166
2198,-3415.1253309630124
2199,-3415.1278351964083
2200,-3414.7316609624354
2201,-3413.965289128857
2202,-3413.7641494673817
2203,-3413.832917572139
2204,-3413.431042013274
2205,-3413.3657727989525
2206,-3413.343894899103
2207,-3414.106825467274
2208,-3414.0374044119703
2209,-3413.856001056166
2210,-3414.719397808958
2211,-3414.7478491665006
2212,-3414.1940723502976
2213,-3415.6524643216635
2214,-3415.966027829614
2215,-3414.536689324054
2216,-3414.9329647657987
2217,-3415.276789546837
2218,-3415.0042496578662
2219,-3415.160169483348
2220,-3413.4572938975175
2221,-3412.9226124195447
2222,-3412.7151614828385
2223,-3412.38134690732
2224,-3412.208483621149
2225,-3412.0748171312334
2226,-3412.1660258738
2227,-3413.7027115562614
2228,-3413.470388345198
2229,-3413.1146602501944
2230,-3413.7467103157405
2231,-3413.2535260053924
2232,-3413.276473094901
2233,-3413.4091995706735
2234,-3413.395905262535
2235,-3411.9015747273415
2236,-3413.111666605356
2237,-3413.6809511538345
2238,-3417.1921566533706
2239,-3415.338623189433
2240,-3413.058701500183
2241,-3411.7808788140082
2242,-3412.3274661379955
2243,-3412.364021552994
2244,-3412.0176571170214
2245,-3412.0478651239264
2246,-3412.23084388725
2247,-3412.3809704754412
2248,-3412.2474037753254
2249,-3411.900931464077
2250,-3412.018027285897
2251,-3411.910948728903
2252,-3412.177883666649
2253,-3411.882033558429
2254,-3412.961375788158
2255,-3413.6708138173067
2256,-3412.91940599262
2257,-3413.4859830847618
2258,-3413.286069390735
2259,-3413.4795045832752
2260,-3413.474188960432
2261,-3415.946991056449
2262,-3415.922973944943
2263,-3413.173804361908
2264,-3414.2100853398306
2265,-3414.4533981399545
2266,-3414.01185840731
2267,-3412.236873956277
2268,-3412.042647741062
2269,-3412.0783701217238
2270,-3412.0244867902934
2271,-3412.003240142875
2272,-3413.122980983141
2273,-3412.0177811834924
2274,-3412.1063939023607
2275,-3412.0624394457186
2276,-3413.8017983437635
2277,-3413.9331437546653
2278,-3414.2228565449545
2279,-3414.431166042321
2280,-3414.6322790338368
2281,-3414.344808261896
2282,-3414.249824124755
2283,-3414.0165166072084
2284,-3414.8817023569827
2285,-3414.5569380353018
2286,-3415.617001293856
2287,-3416.0692893146997
2288,-3414.2491854150967
2289,-3413.6329283731584
2290,-3414.1271644245844
2291,-3413.8849973300835
2292,-3413.9138192841865
2293,-3414.1415267613656
2294,-3414.256636211836
2295,-3413.4278530817046
2296,-3413.3038196577427
2297,-3413.5535922229956
2298,-3413.8005675442205
2299,-3414.1254560872235
2300,-3416.1894401559603
2301,-3413.52167900473
2302,-3413.62156502793
2303,-3413.4727811580615
2304,-3413.357543041755
2305,-3413.3814173418946
2306,-3413.3826917267597
2307,-3412.4954054966665
2308,-3412.6541862186414
2309,-3413.858992233309
