,volume[m2],50694,50207,50316,50966,50146,51059,51202,50136,50917,50805,52035,51505,51611,52302,51407,52365,52487,51405,52245,52133,53350,52793,52885,53634,52702,53703,53829,52699,53578,53468,54679,54159,54281,54988,54072,55057,55164,54070,54929,54802,55970,55501,55608,56264,55421,56328,56461,55419,56207,56075,57269,56757,56859,57547,56682,57594,57751,56679,57479,57369,58597,58054,58190,58914,57967,58997,59098,57965,58851,58711,59881,59411,59501,60188,59322,60247,60374,59319,60122,60014,61136,60666,60745,61436,60603,61509,61649,60601,61383,61247,62451,61957,62047,62741,61867,62796,62934,61866,62700,62560,63802,63290,63404,64069,63189,64141,64264,63185,64026,63903,65106,64594,64712,65422,64521,65478,65595,64520,65362,65210,66443,65913,66025,66739,65831,66803,66920,65829,66688,66553,67754,67232,67311,68082,67151,68151,68287,67149,68018,67888,69120,68622,68733,69392,68520,69457,69564,68519,69347,69242,70408,69889,70008,70690,69813,70750,70895,69807,70652,70525,71685,71228,71316,71988,71127,72073,72194,71125,71939,71810,73025,72494,72621,73313,72396,73388,73505,72395,73265,73140,74284,73801,73886,74566,73706,74636,74763,73704,74520,74408,75540,75069,75161,75861,74979,75909,76045,74973,75791,75672,76877,76351,76474,77156,76276,77223,77335,76274,77103,76969,78172,77653,77756,78456,77540,78540,78647,77539,78399,78266,79430,78969,79056,79738,78867,79791,79890,78866,79686,79540,80772,80254,80370,81073,80153,81124,81259,80152,81008,80889,82102,81581,81675,82402,81495,82485,82602,81491,82342,82200,83395,82900,82985,83721,82820,83764,83902,82816,83658,83507,84745,84240,84338,85025,84149,85101,85207,84147,84981,84852,86068,85528,85645,86402,85454,86451,86582,85450,86337,86188,87397,86901,87000,87661,86785,87731,87844,86783,87619,87501,88618,88134,88224,88891,88057,88947,89060,88056,88843,88732,89872,89375,89461,90166,89287,90214,90339,89285,90106,89971,91219,90712,90812,91525,90595,91587,91715,90593,91465,91322,92511,92044,92155,92864,91964,92941,93060,91961,92811,92651,93902,93367,93481,94180,93284,94257,94384,93283,94131,94020,95217,94710,94805,95570,94629,95633,95730,94627,95501,95365,96573,96048,96149,96878,95971,96948,97058,95970,96830,96687,97899,97372,97494,98219,97299,98271,98397,97291,98156,98026,99246,98734,98838,99523,98627,99586,99706,98625,99462,99364,99816,99817,99818,99823,99827,99831,99834,99836,99837,99841,99842,99843,99846,99848,99850,99855,99856,99857,99860,99863,99865,99868,99871,99873,99880,99883,99885,99886,99889,99892,99897,99899,99905,99908,99909,99914,99917,99921,99922,99924,99930,99932,99934,99935,99936,99940,99942,99944,99946,99949,99952,99955,99958,99962,99965,99968,99969,99970,99973,99979,99980,99984,99986,99990,99994,99999
2019-04-01,1261734,1384265,1360128,1384328,1367524,1370699,1376378,1376557,1370699,1378882,1385821,1371961,1391475,1374488,1380722,1374369,1389794,1374637,1374403,1378933,1393068,1380220,1376350,1389200,1353522,1371410,1376310,1388771,1389318,1373511,1382509,1375419,1374608,1372453,1373959,1365153,1394389,1366530,1376940,1396263,1388138,1365908,1379592,1375036,1363254,1372883,1367128,1365077,1362350,1367607,1376707,1388352,1374268,1383089,1376725,1390385,1376410,1377361,1390286,1375265,1352410,1370673,1376453,1364843,1378537,1370929,1393013,1369819,1370929,1378585,1380435,1381112,1373434,1381799,1368341,1364846,1368291,1371927,1359719,1362174,1369477,1376713,1388964,1356641,1379941,1372019,1381267,1370387,1372019,1390498,1378210,1391787,1370049,1369367,1388203,1378293,1385048,1387424,1381845,1394731,1370042,1376746,1364735,1382173,1374160,1378009,1385223,1384883,1378043,1374885,1354535,1358398,1391855,1371220,1372961,1361493,1363125,1369304,1361587,1379037,1384794,1379004,1366871,1367019,1390315,1369441,1387627,1379811,1379478,1369281,1378395,1374979,1368058,1364365,1384169,1366068,1389596,1377137,1394404,1379627,1362900,1376017,1376541,1374894,1361179,1392810,1370927,1378479,1380644,1395404,1388207,1380117,1385717,1379289,1375165,1364662,1371812,1391460,1374505,1358057,1374965,1376515,1367338,1395595,1398147,1392507,1379478,1384133,1392372,1385217,1390579,1378844,1385289,1394364,1375720,1389027,1386789,1361392,1399890,1385437,1383849,1380488,1380178,1385974,1395589,1389517,1388980,1378399,1389664,1373744,1396222,1365513,1381875,1383392,1381905,1371235,1374372,1386905,1371385,1388600,1382968,1382267,1363713,1380955,1380354,1373795,1380200,1382122,1373886,1382477,1385296,1385662,1386897,1380062,1370381,1384579,1375575,1391323,1384579,1386257,1382588,1377517,1374420,1381379,1369986,1379651,1385045,1380026,1365551,1382987,1358294,1384520,1375476,1376521,1377959,1376154,1390787,1391688,1376154,1372799,1391684,1386327,1366758,1357642,1370838,1373108,1373373,1382180,1373027,1370276,1364165,1379137,1389917,1378738,1368776,1389393,1377501,1374746,1379123,1372434,1376340,1396089,1382006,1382319,1389078,1371643,1380284,1370739,1371671,1367266,1376497,1387675,1359651,1389655,1383836,1382792,1388070,1384674,1382582,1380149,1379791,1376134,1390755,1388992,1395907,1372630,1399066,1388166,1372511,1372876,1378127,1384541,1373768,1373895,1385760,1396900,1381861,1373862,1392455,1372076,1379868,1376873,1394621,1381650,1385601,1382585,1371990,1350633,1382421,1378983,1371096,1381852,1383798,1375446,1385567,1387944,1379068,1375905,1388013,1394286,1380717,1373740,1371992,1365233,1384214,1384405,1382711,1373909,1372808,1379566,1373375,1381167,1376630,1375939,1362799,1372749,1383602,1376119,1372749,1387344,1376627,1385092,1375496,1388989,1376781,1390681,1392978,1396124,1377664,1389958,1387805,1369256,1375237,1375716,1375113,1391341,1370662,1377213,1389958,1377348,1385906,1395395,1373060,1386608,1376963,1391389,1374694,1375537,1383541,1388545,1379739,1386557,1371937,1379353,1382273,1379210,1368366,1389807,1380192,1377876,1379631,1377812,1377991,1377020,1377181,1377225,1377225,1369773,1369742,1361544,1361678,1384341,1390355,1390272,1390244,1390244,1390060,1390353,1381208,1381379,1364029,1366029,1365980,1365938,1374023,1374203,1374301,1381076,1381071,1381071,1381045,1381523,1381364,1381306,1378203,1382285,1366458,1366358,1366514,1379495,1379662,1377622,1377467,1369867,1370553,1370658,1386437,1386301,1386173,1385880,1385762,1385915,1385916,1385889,1386500,1386526,1386438,1391141,1374701,1374579,1374580,1376182,1376115,1385612,1385758,1380782,1385312
2019-04-02,1254255,1380025,1356689,1380838,1364615,1366977,1372588,1373308,1366977,1374962,1381838,1368669,1387821,1370785,1377633,1370764,1386149,1371362,1370797,1376301,1388834,1376679,1372501,1385497,1350928,1367638,1373320,1384686,1385546,1370207,1378421,1371737,1372115,1368705,1370462,1362361,1390553,1363296,1373194,1392390,1384943,1363003,1376142,1371352,1360821,1369817,1363730,1362486,1360116,1364648,1373147,1385339,1370088,1379315,1373276,1387027,1373015,1373852,1386931,1372251,1349090,1367542,1373275,1362343,1375170,1367426,1388463,1367080,1367426,1374380,1376352,1377749,1369628,1377727,1364981,1361884,1365587,1369391,1356761,1360309,1367260,1372857,1385369,1353579,1375555,1370110,1378296,1367276,1370110,1386539,1374862,1386358,1366490,1366446,1384475,1374929,1381633,1384074,1378478,1390883,1367331,1373883,1361474,1378517,1370696,1374298,1381595,1381550,1374332,1370159,1351813,1355675,1387681,1367172,1369723,1358853,1360119,1365361,1358945,1375581,1381360,1375973,1363374,1364648,1386461,1365681,1382717,1376806,1375709,1366814,1374848,1372116,1364674,1360810,1379769,1362174,1385359,1374000,1390510,1375902,1359892,1372258,1373429,1371582,1358095,1388704,1368844,1375100,1376539,1391397,1383990,1376880,1381537,1376051,1371906,1361474,1368091,1387964,1370510,1355624,1371820,1373118,1365161,1391197,1393910,1388339,1375380,1379773,1388208,1380475,1386631,1375584,1381782,1390569,1372513,1384462,1383575,1358711,1394381,1382289,1380346,1376842,1377042,1382507,1390745,1386153,1384652,1374927,1386296,1369876,1392228,1362448,1377869,1379359,1378819,1368622,1371158,1383610,1368769,1385360,1379228,1378864,1360453,1376848,1377045,1369596,1375961,1379031,1369684,1378802,1381758,1382268,1383842,1376933,1367246,1380431,1372455,1387800,1380431,1382251,1378365,1373990,1371151,1377942,1366271,1376440,1381668,1376880,1362349,1379815,1355176,1380247,1372296,1372869,1372861,1372877,1386811,1388187,1372877,1369742,1387536,1382108,1364446,1355755,1367962,1369955,1369438,1378403,1369877,1367078,1360173,1375407,1386699,1375582,1366137,1385805,1374374,1372156,1376365,1369275,1372451,1391620,1378309,1378818,1385434,1368412,1376942,1368326,1368440,1364457,1373994,1383807,1356626,1385473,1380024,1378705,1384804,1380352,1378512,1376437,1377193,1372344,1386778,1385533,1391599,1370247,1394069,1384567,1370132,1369772,1374742,1380706,1369219,1370007,1382293,1393036,1378424,1370342,1388591,1367976,1375907,1373404,1390652,1378283,1381416,1377922,1368392,1347364,1377762,1375485,1367920,1378952,1380705,1371650,1381949,1384820,1375732,1372529,1384887,1389995,1376953,1370679,1368691,1361666,1381049,1381252,1378308,1370363,1369656,1375482,1369560,1377190,1372841,1372639,1359855,1369638,1380044,1372689,1369638,1383087,1372816,1381553,1371382,1385039,1373315,1386845,1389098,1391643,1373840,1385772,1383226,1365816,1371229,1372584,1370918,1387101,1367766,1373551,1385834,1373346,1381461,1391100,1369429,1383038,1372491,1387718,1371261,1371640,1379870,1384288,1375335,1382460,1368711,1376360,1377981,1375856,1364749,1385686,1376759,1374396,1374844,1374163,1374336,1373445,1373601,1373644,1373644,1366192,1366162,1358627,1358758,1379544,1385558,1385477,1385450,1385450,1385272,1385540,1376395,1376560,1360660,1362659,1362611,1362570,1370656,1370831,1370925,1377700,1377696,1377696,1377670,1378148,1377993,1377937,1374836,1378584,1364029,1363932,1364084,1376026,1376189,1374150,1374000,1366399,1367029,1367131,1382898,1382766,1382641,1382348,1382234,1382383,1382384,1382357,1382968,1382993,1382908,1387223,1370798,1370679,1370680,1372281,1372215,1381704,1381846,1377280,1381437
2019-04-03,1249496,1378165,1355408,1379521,1363706,1365497,1371054,1372158,1365497,1373340,1380162,1367473,1386383,1369309,1376582,1369359,1384709,1370183,1369392,1375580,1386978,1375311,1370898,1383998,1350236,1366092,1372343,1382933,1384000,1369009,1376673,1370264,1371501,1367184,1369103,1361524,1388956,1362140,1371677,1390762,1383805,1362091,1374844,1369885,1360254,1368789,1362465,1361791,1359688,1363699,1371760,1384340,1368263,1377773,1371970,1385788,1371746,1372502,1385695,1371254,1347862,1366475,1372161,1361715,1373930,1366083,1386385,1366296,1366083,1372546,1374608,1376514,1368076,1375990,1363744,1360941,1364823,1368746,1355819,1360148,1366846,1371256,1383964,1352548,1373581,1369918,1377323,1366201,1369918,1384868,1373621,1383667,1365104,1365523,1382967,1373683,1380355,1382840,1377231,1389291,1366549,1372987,1360307,1377067,1369363,1372814,1380152,1380308,1372846,1367935,1351009,1354870,1385847,1365427,1368552,1358111,1359120,1363693,1358201,1374254,1380058,1374957,1362022,1364110,1384853,1364141,1380371,1375802,1374166,1366199,1373460,1371218,1363397,1359413,1377787,1360533,1383486,1372903,1388869,1374396,1358891,1370722,1372343,1370356,1357045,1386913,1368521,1373849,1374747,1389696,1382134,1375715,1379709,1374884,1370719,1360351,1366573,1386607,1368815,1355027,1370716,1371811,1364748,1389210,1392007,1386503,1373571,1377782,1386376,1378221,1384933,1374383,1380392,1388981,1371344,1382336,1382400,1357911,1391604,1381156,1378961,1375354,1375912,1381147,1388420,1384860,1382684,1373562,1385000,1368230,1390493,1361406,1376129,1377604,1377770,1367875,1370013,1382417,1368018,1384193,1377708,1377580,1359267,1375063,1375814,1367747,1374065,1377953,1367833,1377316,1380373,1380965,1382790,1375825,1366135,1378603,1371358,1386422,1378603,1380525,1376478,1372614,1369957,1376629,1364761,1375290,1380398,1375774,1361202,1378694,1354083,1378356,1371170,1371408,1370391,1371680,1385125,1386838,1371680,1368710,1385735,1380258,1363956,1355577,1367062,1368858,1367781,1376857,1368782,1365943,1358484,1373885,1385547,1374472,1365382,1384393,1373270,1371432,1375544,1368147,1370804,1389570,1376810,1377459,1383970,1367239,1375692,1367746,1367266,1363585,1373338,1382185,1355599,1383629,1378444,1376928,1383607,1378410,1376747,1374923,1376478,1370771,1385072,1384186,1389663,1369678,1391660,1383140,1369565,1368680,1373451,1379105,1367117,1368365,1380957,1391420,1377114,1368975,1386975,1366187,1374216,1372090,1388982,1377031,1379592,1375759,1366982,1346181,1375603,1374147,1366811,1378026,1379653,1370095,1380511,1383743,1374495,1371263,1383808,1388081,1375405,1369636,1367491,1360281,1379929,1380155,1376308,1368960,1368559,1373710,1367980,1375476,1371265,1371406,1358879,1368551,1378630,1371373,1368551,1381180,1371222,1380176,1369589,1383359,1371993,1385245,1387486,1389606,1372245,1383944,1381125,1364510,1369516,1371494,1369072,1385228,1366844,1372081,1384042,1371633,1379438,1389198,1367987,1381646,1370457,1386245,1369955,1370009,1378397,1382406,1373358,1380680,1367565,1375375,1376074,1374617,1363313,1383902,1375462,1373066,1372592,1372711,1372880,1372045,1372197,1372239,1372239,1364787,1364758,1357695,1357822,1377287,1383301,1383222,1383196,1383196,1383023,1383273,1374128,1374289,1359406,1361404,1361357,1361317,1369403,1369573,1369665,1376440,1376436,1376436,1376411,1376888,1376738,1376683,1373583,1377095,1363447,1363353,1363501,1374700,1374859,1372820,1372674,1365074,1365664,1365763,1381526,1381397,1381275,1380982,1380871,1381016,1381017,1380991,1381602,1381626,1381543,1385585,1369166,1369050,1369051,1370651,1370587,1380073,1380211,1375934,1379828
2019-04-04,1237375,1373605,1351499,1375568,1360231,1361356,1366854,1368398,1361356,1369034,1375816,1363682,1382283,1365176,1372950,1365301,1380609,1366386,1365333,1372324,1382414,1371294,1366638,1379856,1346993,1361893,1368767,1378457,1379801,1365179,1372197,1366116,1368335,1362990,1365116,1358119,1384689,1358359,1367489,1386474,1380064,1358568,1370879,1365723,1357128,1365139,1358553,1358548,1356725,1360136,1367708,1380756,1363724,1373559,1368029,1381919,1367849,1368509,1381828,1367668,1344034,1362775,1368429,1358542,1370039,1362086,1381522,1362906,1362086,1367975,1370128,1372606,1363818,1371512,1359845,1357369,1361464,1365527,1352251,1357483,1363886,1366969,1379871,1348901,1368870,1367214,1373767,1362528,1367214,1380503,1369755,1378114,1361068,1362004,1378804,1369797,1376443,1378976,1373343,1385030,1363217,1369539,1356510,1372954,1365413,1368648,1376069,1376474,1368679,1362958,1347681,1351527,1381321,1361002,1364769,1354839,1355521,1359328,1354926,1370292,1376117,1371335,1358017,1361033,1380565,1359923,1375217,1372209,1369939,1363047,1369423,1367739,1359497,1355371,1373049,1356212,1378883,1369199,1384548,1370210,1355295,1366522,1368670,1366517,1353391,1382419,1365687,1369948,1370254,1385284,1377555,1371937,1375152,1371100,1366934,1356608,1362413,1382619,1364412,1351923,1367017,1367937,1361853,1384488,1387440,1381966,1369124,1373117,1381842,1373244,1380604,1370597,1376425,1384777,1367598,1377500,1378654,1354601,1386002,1377467,1374979,1371252,1372230,1377189,1383342,1380993,1378025,1369602,1381129,1363949,1386106,1357756,1371723,1373176,1374095,1364620,1366237,1378566,1364759,1380396,1373505,1373649,1355459,1370560,1371970,1363166,1369458,1374288,1363249,1373174,1376337,1377058,1379158,1372138,1362442,1374073,1367674,1382399,1374073,1376121,1371900,1368591,1366136,1372668,1360585,1371512,1376497,1372056,1357436,1374964,1350403,1373704,1367418,1367271,1365082,1367847,1380731,1382827,1367847,1365060,1381186,1375657,1360927,1352894,1363571,1365137,1363421,1372626,1365062,1362188,1354074,1369699,1381768,1370748,1362099,1380317,1369588,1368197,1372150,1364438,1366497,1384782,1372655,1373465,1379859,1363469,1371830,1364657,1363495,1360165,1370169,1377914,1352006,1379090,1374209,1372467,1379821,1373764,1372301,1370769,1373242,1366576,1380723,1380261,1385047,1366637,1386481,1379090,1366527,1365055,1369588,1374851,1362300,1364083,1377002,1387157,1373185,1364982,1382712,1361721,1369860,1368126,1384617,1373163,1375043,1370829,1362914,1342389,1370679,1370160,1363088,1374542,1375999,1365872,1376441,1380065,1370656,1367390,1380128,1383456,1371216,1366013,1363663,1356228,1376219,1376457,1371588,1364947,1364860,1369252,1363740,1371131,1367049,1367593,1355377,1364889,1374623,1367467,1364889,1376611,1367016,1376180,1365126,1379037,1368053,1381011,1383204,1384834,1368023,1379413,1376276,1360586,1365136,1367834,1364534,1380661,1363368,1367980,1379570,1367254,1374699,1384581,1363909,1377620,1365701,1382132,1366046,1365719,1374284,1377821,1368654,1376228,1363812,1371816,1371453,1370761,1359242,1379423,1371541,1369109,1367573,1368620,1368784,1368014,1368162,1368202,1368202,1360750,1360722,1354204,1354328,1372258,1378272,1378196,1378170,1378170,1378002,1378232,1369088,1369243,1355543,1357540,1357494,1357455,1365541,1365707,1365796,1372571,1372567,1372567,1372543,1373020,1372874,1372820,1369723,1372961,1360359,1360267,1360411,1370756,1370910,1368873,1368731,1361131,1361675,1361772,1377520,1377395,1377277,1376985,1376876,1377017,1377018,1376993,1377603,1377627,1377546,1381271,1364867,1364755,1364756,1366354,1366293,1375769,1375903,1371961,1375551
2019-04-05,1223509,1366154,1344733,1368752,1353938,1354334,1359772,1361787,1354334,1361834,1368598,1357063,1375296,1358166,1366492,1358364,1373620,1359729,1358394,1366270,1374945,1364397,1359504,1372848,1340929,1354820,1362334,1371046,1372728,1358474,1364780,1359062,1362341,1355897,1358262,1351884,1377527,1351703,1360403,1379305,1373471,1352168,1364002,1358632,1351162,1358609,1351751,1352485,1350940,1353694,1360754,1374335,1356265,1366447,1361216,1375179,1361084,1361637,1375091,1361239,1337369,1356185,1361828,1352549,1363250,1355198,1373677,1356636,1355198,1360459,1362694,1365772,1356623,1364072,1353034,1350904,1355235,1359452,1345792,1352010,1358091,1359773,1372850,1342377,1361224,1361697,1367371,1356004,1361697,1373228,1363021,1369554,1354146,1355628,1371764,1363027,1369658,1372238,1366567,1377883,1357071,1363285,1349836,1365951,1358610,1361570,1369119,1369810,1361601,1355050,1341567,1345382,1373898,1353689,1358125,1348769,1349062,1352043,1348853,1363454,1369296,1364849,1351114,1355131,1373371,1352797,1367075,1365769,1362798,1357078,1362499,1361413,1352731,1348446,1365350,1348989,1371341,1362635,1377325,1363112,1348846,1359434,1362157,1359819,1346876,1375009,1360049,1363151,1362844,1377944,1370046,1365297,1367653,1364450,1360307,1349996,1355385,1375766,1357081,1346039,1360474,1361264,1356192,1376833,1380013,1374517,1361837,1365590,1374397,1365373,1373435,1363983,1369654,1377742,1361028,1369771,1372091,1348515,1377440,1370973,1368167,1364308,1365749,1370395,1375336,1374314,1370477,1362814,1374445,1356816,1378853,1351239,1364435,1365859,1367536,1358586,1359578,1371806,1358721,1373713,1366387,1366824,1348777,1363123,1365266,1355640,1361930,1367782,1355721,1366144,1369411,1370306,1372690,1365621,1355916,1366628,1361152,1375491,1366628,1368825,1364428,1361680,1359437,1365815,1353512,1364852,1369718,1365472,1350796,1368374,1343882,1366076,1360782,1360219,1356766,1361124,1373409,1375909,1361124,1358531,1373668,1368091,1355073,1347402,1357225,1358535,1356136,1365480,1358463,1355559,1346718,1362620,1375109,1364155,1356020,1373339,1363077,1362183,1365912,1357897,1359308,1377061,1365614,1366598,1372868,1356857,1365112,1358785,1356882,1353936,1364212,1370777,1345594,1371651,1367097,1365114,1373204,1366219,1364963,1363752,1367219,1359547,1373527,1373533,1377563,1360855,1378376,1372193,1360749,1358657,1362922,1367724,1354588,1356949,1370194,1380033,1366398,1358129,1375588,1354372,1362627,1361273,1377343,1366442,1367560,1362952,1355953,1335746,1362806,1363288,1356502,1368244,1369492,1358760,1369513,1373534,1363978,1360676,1373596,1375921,1364164,1359558,1356962,1349270,1369671,1369908,1363955,1358094,1358312,1361899,1356618,1363951,1359973,1360960,1349101,1358403,1367799,1360741,1358403,1369188,1359989,1369340,1357791,1371869,1361266,1373930,1376037,1377141,1360962,1371977,1368499,1353810,1357882,1361365,1357104,1373204,1357083,1361026,1372216,1359999,1367055,1377054,1356969,1370733,1358039,1375155,1359301,1358557,1367307,1370337,1361035,1368900,1357209,1365430,1363921,1364050,1352307,1372046,1364759,1362293,1359614,1361666,1361825,1361126,1361269,1361308,1361308,1353856,1353829,1347902,1348022,1364285,1370299,1370225,1370201,1370201,1370039,1370246,1361102,1361252,1348838,1350831,1350787,1350750,1358836,1358996,1359082,1365857,1365853,1365853,1365830,1366306,1366165,1366113,1363021,1365961,1354494,1354405,1354545,1363962,1364111,1362077,1361940,1354339,1354834,1354927,1370652,1370531,1370417,1370125,1370020,1370157,1370158,1370133,1370742,1370765,1370687,1374068,1357690,1357581,1357582,1359178,1359118,1368580,1368710,1365132,1368390
2019-04-06,1207661,1356084,1335357,1359321,1345058,1344691,1350068,1352567,1344691,1352005,1358772,1347855,1365677,1348534,1357442,1348799,1363996,1350454,1348828,1357636,1364844,1354867,1349753,1363226,1332263,1345129,1353275,1360967,1363037,1349134,1354690,1349355,1353736,1346160,1348788,1343042,1367729,1342411,1350676,1369515,1364263,1343120,1354461,1348865,1342570,1349431,1342305,1343821,1342538,1344605,1351145,1365307,1346156,1356695,1351778,1365810,1351695,1352134,1365726,1352199,1328105,1346943,1352593,1343951,1353807,1345667,1363136,1347712,1345667,1350271,1352576,1356256,1346751,1353939,1343556,1341776,1346358,1350740,1336674,1343925,1349666,1349926,1363151,1333210,1350921,1353564,1358365,1346862,1353564,1363305,1353660,1358301,1344589,1346624,1362100,1353615,1360245,1362872,1357148,1368109,1348334,1354448,1340525,1356311,1349200,1351837,1359553,1360556,1351866,1344498,1332890,1336655,1363849,1343753,1348858,1340120,1339973,1342098,1340202,1353984,1359840,1355730,1341561,1346617,1363529,1343018,1356240,1356710,1352998,1348505,1352937,1352465,1343340,1338887,1354970,1339122,1361130,1353445,1367458,1353356,1339774,1349712,1353038,1350503,1337734,1364950,1351810,1353703,1352784,1367942,1359877,1356034,1357482,1355170,1351077,1340750,1345744,1366291,1347088,1337585,1351320,1352032,1347968,1366524,1369994,1364425,1351974,1355470,1364310,1354893,1363685,1354776,1360323,1368129,1351867,1359429,1362947,1339869,1366233,1361907,1358767,1354768,1356697,1361008,1364691,1365060,1360309,1353438,1365186,1347085,1368996,1342088,1354526,1355916,1358325,1349990,1350271,1362375,1350119,1364383,1356607,1357348,1339460,1353018,1355939,1345439,1351751,1358665,1345516,1356477,1359841,1360948,1363615,1356505,1346790,1356535,1352023,1365944,1356535,1358898,1354330,1352130,1350096,1356313,1343795,1355546,1360304,1356254,1341518,1359159,1334755,1355745,1351499,1350504,1345744,1351750,1363421,1366334,1351750,1349354,1363452,1357832,1346604,1339299,1348250,1349290,1346186,1355675,1349220,1346293,1336682,1352901,1365807,1354926,1347360,1363710,1353970,1353604,1357053,1348759,1349495,1366684,1355939,1357104,1363248,1347638,1355778,1350339,1347663,1345120,1355681,1361033,1336593,1361581,1357366,1355134,1363993,1356047,1355000,1354123,1358626,1349939,1363743,1364242,1367482,1352541,1367641,1362698,1352439,1349719,1353693,1357983,1344262,1347222,1360777,1370307,1356999,1348666,1365861,1344405,1352778,1351778,1367423,1357110,1357416,1352413,1346353,1326490,1352273,1353780,1347291,1359360,1360366,1349017,1359978,1364387,1354701,1351363,1364446,1365750,1354504,1350502,1347628,1339658,1360520,1360746,1353683,1348647,1349149,1351917,1346871,1354194,1350291,1351744,1340278,1349325,1358404,1351437,1349325,1359183,1350394,1359902,1347851,1362114,1351877,1364259,1366247,1366806,1351319,1361907,1358079,1344426,1348019,1352319,1347052,1363129,1348216,1351470,1362248,1350131,1356785,1366894,1347419,1361236,1347750,1365566,1349965,1348784,1357718,1360225,1350779,1358963,1347995,1356449,1353752,1354727,1342761,1362040,1355362,1352865,1349007,1352103,1352255,1351630,1351768,1351805,1351805,1344353,1344327,1339017,1339132,1353660,1359674,1359603,1359579,1359579,1359424,1359608,1350463,1350608,1339532,1341522,1341479,1341443,1349529,1349683,1349766,1356541,1356538,1356538,1356515,1356990,1356854,1356804,1353718,1356349,1346065,1345979,1346113,1354564,1354708,1352678,1352546,1344946,1345388,1345478,1361170,1361054,1360944,1360652,1360551,1360683,1360684,1360660,1361268,1361290,1361215,1364237,1347894,1347790,1347791,1349383,1349326,1358767,1358892,1355693,1358606
2019-04-07,1189833,1343581,1323547,1347453,1333758,1332606,1337921,1340911,1332606,1339729,1346520,1336231,1353604,1336460,1345970,1336786,1351915,1338732,1336814,1346587,1352298,1342884,1337566,1351169,1321158,1332998,1341759,1348405,1350906,1337334,1342114,1337176,1342681,1333959,1336869,1331762,1355475,1330655,1338487,1357284,1352610,1331592,1342433,1336603,1331517,1337778,1330390,1332719,1331682,1333039,1339060,1353842,1333584,1344482,1339890,1353988,1339858,1340176,1353907,1340717,1316415,1335222,1340898,1332910,1341888,1333670,1350089,1336300,1333670,1337597,1339959,1344236,1334382,1341299,1331586,1330157,1335001,1339555,1325068,1333384,1338773,1337611,1350954,1321570,1338149,1342971,1346917,1335273,1342971,1350916,1341847,1344561,1332574,1335163,1349993,1341737,1348381,1351049,1345262,1355888,1337169,1343197,1328752,1344213,1337357,1339628,1347548,1348885,1339657,1331495,1321811,1325511,1351357,1331376,1337140,1329056,1328424,1329677,1329134,1342058,1347923,1344148,1329534,1335651,1351220,1330766,1342909,1345203,1340719,1337491,1340913,1341064,1331499,1326869,1342098,1326793,1348440,1341800,1355129,1341124,1328248,1337536,1341481,1338740,1326138,1352424,1341127,1341780,1340259,1355460,1347235,1344319,1344826,1343435,1339415,1329043,1333667,1354371,1334615,1326723,1339726,1340414,1337338,1353747,1357565,1351875,1339715,1342945,1351765,1341994,1351534,1343149,1348604,1356116,1340287,1346665,1351390,1328827,1352583,1350437,1346953,1342810,1345245,1349202,1351602,1353402,1347709,1341649,1353524,1334935,1356713,1330473,1342176,1343528,1346635,1338991,1338491,1350451,1339116,1352580,1344348,1345396,1327681,1340431,1344163,1332749,1339105,1347106,1332824,1344351,1347805,1349158,1352104,1344960,1335234,1343977,1340457,1353934,1343977,1346522,1341790,1340116,1338288,1344337,1331613,1343766,1348429,1344574,1329775,1347490,1323190,1342900,1339741,1338305,1332215,1339898,1350950,1354277,1339898,1337702,1350725,1345068,1335681,1328741,1336814,1337572,1333755,1343391,1337506,1334564,1324151,1340721,1354034,1343235,1336283,1351607,1342436,1342621,1345740,1337192,1337239,1353840,1343808,1345160,1351176,1335984,1344001,1339481,1336008,1333881,1344735,1348862,1325171,1349064,1345195,1342710,1352360,1343436,1342592,1342061,1347625,1337928,1351552,1352562,1354989,1341854,1354472,1350780,1341755,1338406,1342074,1345805,1331512,1335080,1348926,1358157,1345163,1336767,1353712,1332004,1340492,1339818,1355040,1345342,1344796,1339407,1334291,1314794,1339273,1341812,1335625,1348055,1348793,1336821,1348013,1352794,1342999,1339622,1352850,1353129,1342416,1339015,1335835,1327570,1348936,1349140,1340961,1336781,1337544,1339489,1334679,1342041,1338180,1340116,1329071,1337824,1346612,1339728,1337824,1346777,1338409,1348044,1335489,1349953,1340061,1352176,1354013,1354020,1339271,1349389,1345206,1332611,1335728,1340868,1334562,1350621,1336933,1339489,1349849,1337833,1344077,1354285,1335437,1349305,1335023,1353544,1338212,1336580,1345696,1347673,1338075,1346599,1336342,1345039,1341133,1342966,1330778,1349589,1343524,1341000,1335946,1340106,1340253,1339703,1339835,1339871,1339871,1332419,1332394,1327715,1327826,1340576,1346591,1346523,1346500,1346500,1346351,1346512,1337367,1337505,1327800,1329784,1329743,1329708,1337794,1337942,1338022,1344797,1344794,1344794,1344772,1345246,1345115,1345067,1341989,1344303,1335231,1335148,1335277,1342738,1342876,1340851,1340725,1333124,1333513,1333599,1349250,1349139,1349033,1348743,1348646,1348772,1348773,1348750,1349357,1349378,1349305,1351960,1335662,1335562,1335563,1337151,1337096,1346512,1346631,1343821,1346381
