,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
2019-04-01 00:00:00,1367881,1384088,1372574,1370715,1371627,1389090,1372828,1383591,1373094,1383656,1368356,1379916,1383885,1396672,1376125,1379400,1368766,1382305,1382101,1369054,1366646,1368557,1381861,1395203,1386851,1393042,1368737,1378035,1378095,1374042,1389711,1392950,1376563,1399016,1371948,1387729,1393750,1379463,1375893,1376524,1386837,1375945,1376448,1388953,1375054,1382875,1379501,1375116,1373225,1372782,1388178,1369816,1373409,1379074,1389232,1368448,1374821,1395809,1377909,1370835,1404115,1374451,1382002,1392705,1378043,1379367,1380832,1365212,1383764,1386999,1385880,1391927,1372958,1383040,1389213,1368802,1379725,1387591,1377926,1376568,1350667,1366528,1381161,1395732,1380154,1369861,1388352,1370099,1372505,1373622,1384535,1388394,1373112,1376722,1374734,1385649,1382347,1383784,1388231,1391183,1380368,1375946,1370959,1377852,1385129,1383076,1396294,1385808,1389523,1371596,1387715,1385843,1369068,1374534,1366904,1397712,1382270,1380005,1392792,1377930,1382954,1385273,1368574,1381510,1370264,1381778,1373627,1376117,1380532,1379271,1392577,1381642,1384941,1376131,1378470,1372920,1393515,1357339,1371277,1372455,1377871,1366851,1372670,1381028,1361108,1384595,1384797,1374138,1389460,1379742,1378735,1370710,1394033,1373482,1376250,1386178,1387782,1365448,1377084,1369973,1390552,1375783,1358740,1374912,1393217,1367488,1388889,1368357,1391290,1371526,1375333,1367639,1390451,1376445,1379199,1363548,1384497,1365261,1368744,1372896,1388836,1388300,1375963,1370998,1370400,1374347,1372159,1371657,1384865,1369422,1390926,1401084,1358387,1388717,1368019,1373083,1374882,1383936,1382540,1364427,1376188,1366321,1383253,1377024,1374155,1395960,1365578,1377827,1366356,1399656,1372652,1378074,1391215,1364839,1380330,1374323,1390038,1391077,1358616,1370781,1368491,1370490,1384846,1392620,1375409,1391390,1381642,1376817,1389755,1380966,1388936,1378287,1394123,1387434,1373045,1383051,1371947,1373600,1369704,1373975,1385842,1392106,1370995,1385658,1391481,1365148,1372938,1379150,1385838,1372689,1368102,1384121,1380022,1372308,1374714,1390616,1371482,1368935,1384745,1374151,1389423,1369484,1381289,1379877,1385106,1379710,1385393,1382057,1388004,1365666,1384492,1378744,1373515,1371408,1375109,1385083,1370141,1395387,1378975,1370311,1363888,1366729,1385490,1386115,1372475,1371288,1370694,1367824,1392786,1384463,1365835,1379217,1377871,1364842,1382841,1369265,1379446,1374893,1386605,1391119,1387004,1392039,1383910,1358676,1384934,1387964,1373558,1387607,1373750,1385309,1374300,1383071,1380117,1372667,1383050,1393753,1401731,1385739,1374861,1355852,1387768,1373795,1382724,1378056,1376794,1373793,1388942,1370704,1387152,1384869,1386031,1389522,1367249,1384315,1382187,1372782,1375331,1381507,1369856,1383567,1383582,1385626,1384175,1389134,1377939,1399304,1373799,1374901,1389635,1370025,1384342,1358309,1384661,1373447,1374826,1384862,1382156,1393179,1381700,1384376,1388602,1385795,1373710,1386989,1373008,1386837,1365222,1358676,1380409,1375964,1388676,1390085,1372611,1369481,1365821,1359386,1359162,1377005,1396194,1376331,1383206,1372570,1381624,1368831,1396634,1385416,1372596,1383546,1372582,1367185,1395487,1395993,1367639,1386916,1388318,1367086,1387576,1377843,1373977,1368208,1368655,1388318,1371352,1379766,1373893,1380184,1372354,1370757,1384312,1371707,1359478,1374271,1385634,1378242,1364572,1365477,1372477,1380842,1375552,1382158,1389999,1379408,1394986,1392268,1390228,1378490,1377741,1378720,1382109,1388183,1378923,1378215,1373329,1389844,1375700,1389980,1373780,1365201,1373225,1368341,1366296,1381752,1371571,1399656,1384940,1370786,1376942,1372342,1373265,1389428,1365326,1379359,1384854,1387523,1383419,1355503,1382492,1374963,1375809,1362360,1392955,1382127,1370912,1384135,1378019,1377916,1386839,1388602,1386812,1378202,1384406,1376706,1390268,1388238,1372411,1386251,1375526,1385615,1379186,1361058,1398527,1373815,1384475,1375567,1388111,1373151,1380532,1378150,1368054,1379450,1381740,1375136,1386999,1380129,1383681,1367234,1376337,1381268,1392727,1367246
2019-04-02 00:00:00,1364173,1379709,1369494,1367487,1369331,1385539,1369220,1379652,1369735,1379736,1364956,1375822,1380429,1392309,1372350,1376824,1365758,1378232,1378421,1365609,1362618,1365934,1378946,1391137,1383203,1388481,1365997,1375116,1375050,1370773,1385568,1388219,1373503,1394709,1369525,1383643,1390888,1375734,1373172,1373812,1383115,1372516,1372577,1385692,1371732,1378640,1376123,1371518,1370321,1370135,1383473,1366919,1370365,1374274,1385648,1364881,1371665,1393282,1374930,1367035,1399498,1372377,1378360,1388371,1374366,1375740,1377467,1361272,1380283,1383617,1381615,1388412,1368274,1379420,1384865,1366383,1376132,1383365,1373797,1372577,1347872,1363702,1377077,1391196,1375708,1367351,1384590,1366631,1369503,1370643,1381704,1384810,1370211,1373317,1371195,1382091,1379210,1379839,1384426,1387111,1376721,1372424,1368006,1374379,1382197,1379128,1392325,1381616,1386053,1368077,1383745,1381960,1367171,1369988,1364252,1394224,1378255,1376275,1389282,1373957,1380118,1382551,1365352,1377486,1367162,1378708,1369933,1373546,1376716,1375537,1388376,1377834,1381721,1372499,1374920,1368238,1389908,1354867,1367758,1368983,1373999,1363608,1369188,1377729,1358668,1380305,1381108,1371586,1386098,1375993,1375233,1367551,1390675,1370034,1372238,1382652,1383612,1362068,1373599,1366811,1386803,1372895,1355986,1371280,1389465,1365021,1384751,1365290,1387466,1368060,1371040,1363939,1386368,1373006,1375958,1359188,1380109,1362641,1365049,1369742,1384686,1383995,1372381,1368282,1367555,1370923,1368614,1368357,1381464,1366640,1386722,1396012,1356049,1385476,1364285,1369943,1370075,1379755,1379312,1361680,1372657,1363818,1378891,1373590,1370005,1392001,1362803,1375001,1362570,1395039,1369467,1374919,1387477,1361376,1377077,1370825,1386171,1387449,1355827,1366417,1366045,1368051,1381510,1387996,1372120,1387829,1378715,1373705,1385586,1377296,1385282,1374541,1390156,1383134,1369906,1379887,1369229,1370145,1366197,1370120,1382000,1387804,1368224,1381216,1387399,1363028,1369484,1375892,1382614,1369407,1364648,1380632,1376551,1368565,1371086,1386490,1368829,1365237,1381022,1370998,1386375,1366165,1377045,1375530,1381469,1377113,1381556,1378567,1383900,1362104,1380661,1375680,1370370,1368123,1371818,1380554,1366755,1391853,1374980,1367423,1360766,1363388,1381497,1382844,1369350,1367982,1367617,1364403,1389502,1379959,1362880,1375747,1374530,1362097,1379624,1366320,1375761,1370931,1382819,1387103,1382309,1387502,1380016,1356728,1382007,1384414,1370108,1383741,1370867,1381379,1371141,1379763,1376524,1368509,1379641,1389672,1397116,1382012,1371423,1352277,1383723,1370370,1379682,1374532,1373323,1370514,1384854,1368037,1383056,1381313,1382142,1385771,1363511,1380514,1378394,1369685,1372001,1377535,1366691,1380411,1379427,1381902,1379488,1385157,1374117,1395226,1370398,1370192,1385881,1367221,1379965,1355974,1379972,1370879,1371195,1381005,1378211,1389752,1377740,1380413,1383818,1382649,1370660,1382756,1369918,1383115,1362603,1356728,1377453,1371783,1385155,1386321,1369694,1365878,1361898,1356320,1356844,1373730,1391634,1372996,1379685,1369094,1377709,1365368,1392072,1382228,1369406,1379786,1369810,1363741,1391117,1391121,1363939,1382742,1383921,1363466,1382721,1373918,1370679,1365198,1365595,1383921,1367055,1376502,1370067,1376558,1369621,1367473,1379496,1368429,1356768,1370883,1382591,1374889,1361384,1362100,1369835,1377281,1371940,1379562,1386101,1375626,1391103,1387700,1386146,1375166,1374327,1375466,1378569,1384457,1375096,1375263,1369741,1386195,1372984,1385925,1370165,1361926,1370185,1365524,1363199,1377757,1368737,1395039,1380818,1367406,1374143,1369713,1368960,1384972,1362109,1376345,1380457,1383558,1379817,1353014,1379326,1371552,1371930,1359595,1388151,1378765,1366967,1380122,1374541,1374779,1383197,1383818,1382818,1374599,1380660,1372431,1385278,1384344,1369276,1382152,1372384,1381536,1375761,1358491,1394689,1371220,1380713,1372210,1384991,1369398,1377180,1374912,1365154,1376854,1377737,1372015,1383617,1376702,1381306,1363745,1373223,1378115,1388646,1364261
2019-04-03 00:00:00,1362670,1377721,1368419,1366341,1368860,1384170,1367779,1378004,1368488,1378083,1363667,1374051,1379116,1390318,1370787,1376147,1364763,1376495,1376945,1364289,1360880,1365191,1378016,1389379,1381749,1386375,1365200,1374186,1374040,1369595,1383755,1385996,1372449,1392784,1368947,1381858,1390003,1374236,1372384,1373033,1381623,1371212,1370983,1384516,1370499,1376742,1374851,1370091,1369400,1369391,1381247,1366006,1369349,1371985,1384250,1363495,1370571,1392639,1373985,1365474,1397355,1372069,1376920,1386415,1372876,1374282,1376208,1359592,1378941,1382367,1379743,1387052,1366103,1377994,1382884,1365780,1374719,1381493,1371995,1370881,1347039,1362816,1375307,1389129,1373684,1366710,1383090,1365320,1368519,1369670,1380822,1383404,1369292,1372033,1369812,1380697,1378109,1378186,1382841,1385332,1375268,1371039,1367039,1373053,1381265,1377442,1390616,1379781,1384747,1366701,1382061,1380308,1366989,1367884,1363504,1392870,1376533,1374765,1387913,1372274,1379231,1381751,1364188,1375765,1366087,1377650,1368454,1372840,1375124,1374034,1386545,1376253,1380586,1371060,1373527,1366068,1388461,1354271,1366402,1367651,1372390,1362445,1367840,1376535,1358097,1378375,1379610,1370936,1384807,1374460,1373846,1366449,1389425,1368721,1370541,1381290,1381784,1360800,1372264,1365668,1385255,1371989,1355178,1369841,1387912,1364409,1382942,1364266,1385876,1366719,1369131,1362438,1384596,1371703,1374791,1357246,1378103,1361922,1363560,1368616,1382862,1382068,1370979,1367499,1366656,1369617,1367252,1367155,1380179,1365814,1384851,1393541,1355530,1384304,1362738,1368837,1367812,1377911,1378151,1360884,1371273,1363183,1376930,1372268,1368192,1390300,1361979,1374115,1360992,1392893,1368321,1373821,1385959,1360024,1375900,1369485,1384544,1385999,1354970,1364439,1365467,1367451,1380284,1385885,1370934,1386401,1377788,1372613,1383769,1375816,1383826,1372999,1388464,1381218,1368801,1378776,1368448,1368817,1364839,1368511,1380414,1385855,1367391,1379211,1385631,1362660,1368184,1374678,1381426,1368201,1363348,1379301,1375234,1367062,1369608,1384700,1368093,1363741,1379485,1369906,1385341,1364929,1375194,1373599,1380016,1376402,1379967,1377224,1382102,1360703,1379084,1374652,1369266,1366910,1370607,1378463,1365470,1390475,1373259,1366512,1359677,1362155,1379795,1381639,1368273,1366771,1366581,1363113,1388290,1377889,1361938,1374410,1373307,1361286,1378476,1365329,1374289,1369236,1381275,1385351,1380117,1385429,1378352,1356511,1381080,1383040,1368793,1382121,1369963,1379698,1370025,1378566,1375084,1366704,1378355,1387907,1394954,1380492,1370120,1350882,1382008,1369055,1378638,1373152,1371980,1369316,1383088,1367249,1381289,1379896,1380485,1384246,1361996,1378952,1376847,1368627,1370779,1375841,1365587,1379300,1377645,1380385,1377293,1383480,1372544,1393463,1369114,1367980,1384353,1366341,1377962,1355456,1377759,1370216,1369714,1379373,1376572,1388444,1376050,1378739,1381569,1381533,1369633,1380867,1368870,1381623,1361885,1356511,1376483,1369958,1383768,1384763,1368762,1364456,1360249,1355282,1356342,1372554,1389527,1371760,1378331,1367760,1376035,1364052,1389962,1381090,1368249,1378250,1368974,1362442,1389135,1388801,1362438,1380908,1381941,1362027,1380397,1372270,1369443,1364204,1364559,1381941,1365141,1375298,1368481,1375086,1368833,1366281,1377228,1367246,1355989,1369629,1381565,1373639,1360262,1360838,1369086,1375893,1370491,1378856,1384490,1374071,1389453,1385593,1384393,1373934,1373042,1374289,1377158,1382940,1373517,1374306,1368340,1384723,1372201,1384169,1368744,1360757,1369190,1364666,1362143,1376025,1367865,1392893,1379022,1366140,1373294,1368981,1367048,1382933,1360933,1375348,1378474,1381879,1378381,1352379,1378209,1370258,1370317,1358771,1385895,1377504,1365300,1378378,1373215,1373690,1381742,1381569,1381129,1373179,1379155,1370525,1382860,1382681,1368193,1380354,1371282,1379744,1374456,1357807,1393109,1370521,1379173,1370979,1383920,1367866,1375941,1373752,1364233,1376147,1376041,1370941,1382367,1375388,1380754,1362390,1372133,1377007,1386875,1363293
2019-04-04 00:00:00,1358491,1373049,1364813,1362570,1365847,1380105,1363721,1373637,1364598,1373757,1359753,1369572,1375167,1385628,1366586,1372899,1361151,1372031,1372808,1360356,1356471,1361922,1374488,1384931,1377631,1381544,1361838,1370655,1370401,1365783,1379253,1380993,1368821,1388156,1365851,1377405,1386528,1370058,1369029,1369717,1377438,1367280,1366713,1380726,1366651,1372154,1370986,1366041,1365927,1366089,1376300,1362496,1365727,1366943,1380166,1359457,1366845,1389472,1370451,1361227,1392466,1369231,1372818,1381775,1368732,1370219,1372355,1355248,1374997,1378449,1375112,1383028,1361169,1373902,1378208,1362715,1370643,1376922,1367509,1366506,1343648,1359404,1370853,1384305,1368954,1363536,1378913,1361341,1364911,1366118,1377371,1379351,1365822,1368140,1365781,1376659,1374397,1373814,1378596,1380907,1371178,1367057,1363489,1369102,1377716,1373105,1386271,1375214,1380805,1362692,1377668,1376012,1364296,1363070,1360196,1388880,1372136,1370575,1383913,1367904,1375806,1378384,1360417,1371344,1362454,1374037,1364287,1369627,1370906,1369851,1382020,1372029,1376821,1366958,1369513,1361135,1384379,1351116,1362400,1363688,1368096,1358688,1363841,1372718,1355005,1373755,1375468,1367753,1380942,1370240,1369862,1362751,1385566,1364781,1366128,1377296,1377229,1356890,1368284,1361967,1381068,1368488,1351802,1365738,1383735,1361267,1378459,1360633,1381635,1362766,1364516,1358268,1380117,1367785,1371038,1352560,1373386,1358632,1359435,1364919,1378330,1377417,1366927,1364135,1363209,1365718,1363248,1363325,1376291,1362408,1380319,1388287,1352481,1380538,1358582,1365152,1362769,1373373,1374399,1357513,1367280,1360001,1372219,1368362,1363670,1385965,1358582,1370703,1356767,1388005,1364591,1370099,1381803,1356092,1372107,1365478,1380260,1381906,1351582,1359756,1362324,1364327,1376431,1381007,1367155,1382370,1374244,1368958,1379251,1371706,1379714,1368827,1384090,1376557,1365117,1375031,1365109,1364859,1360826,1364238,1376163,1381239,1363988,1374430,1381179,1359817,1364234,1370892,1377687,1364409,1359381,1375344,1371266,1362895,1365522,1380187,1364765,1359588,1375339,1366183,1381706,1361087,1370622,1368900,1375938,1373139,1375723,1373227,1377658,1356647,1374843,1370995,1365545,1363103,1366778,1373666,1361572,1386448,1368886,1363041,1356008,1358311,1375407,1377833,1364596,1362923,1362939,1359200,1384470,1373114,1358376,1370436,1369487,1357923,1374706,1361801,1370172,1364883,1377040,1380949,1375161,1380617,1374046,1353776,1377536,1379005,1364851,1377851,1366453,1375354,1366305,1374709,1371030,1362170,1374456,1383456,1390059,1376323,1366203,1346808,1377560,1365146,1375015,1369153,1368021,1365483,1378641,1363954,1376807,1375880,1376184,1380063,1357826,1374690,1372619,1364980,1366932,1371449,1361869,1375581,1373149,1376218,1372347,1379103,1368313,1389001,1365224,1363000,1380167,1362956,1373284,1352409,1372790,1367015,1365625,1375117,1372251,1384515,1371685,1374366,1376549,1377829,1366022,1376265,1365200,1377438,1358596,1353776,1372930,1365388,1379746,1380559,1365261,1360370,1355904,1351639,1353312,1368789,1384697,1367911,1374299,1363793,1371734,1360095,1385129,1377354,1364517,1374030,1365572,1358490,1384433,1383682,1358268,1376390,1377207,1357938,1375298,1367949,1365642,1360618,1360938,1377207,1360523,1371501,1364249,1371002,1365448,1362439,1372175,1363438,1352661,1365718,1377963,1369757,1356520,1356973,1365823,1371850,1366402,1375623,1380150,1369871,1385158,1380753,1379952,1370084,1369137,1370524,1373134,1378771,1369242,1370741,1364279,1380623,1368851,1379733,1364670,1356974,1365609,1361226,1358467,1371628,1364424,1388005,1374556,1362244,1369875,1365684,1362393,1378170,1357174,1371758,1373754,1377492,1374301,1349231,1374509,1366317,1366029,1355373,1380842,1373644,1360947,1373977,1369256,1370017,1377617,1376549,1376735,1369093,1374944,1365916,1377652,1378376,1364506,1375891,1367577,1375289,1370530,1354588,1388861,1367272,1374967,1367128,1380247,1363683,1372072,1369987,1360751,1372914,1371638,1367240,1378449,1371448,1377697,1358427,1368474,1373306,1382384,1359702
2019-04-05 00:00:00,1351401,1365507,1358437,1355924,1360007,1373097,1356821,1366328,1357816,1366540,1352971,1362174,1368344,1378039,1359526,1366801,1354657,1364627,1365780,1353575,1349180,1355858,1368097,1377581,1370616,1373806,1355647,1364255,1363869,1359086,1371859,1373024,1362365,1380628,1359963,1370080,1380200,1362973,1362837,1363604,1370327,1360480,1359553,1374076,1359944,1364673,1364295,1359142,1359651,1359955,1368460,1356124,1359243,1358971,1373154,1352534,1360230,1383514,1364076,1354066,1384647,1363568,1365828,1374259,1361702,1363330,1365674,1348022,1368224,1371612,1367513,1376098,1353296,1366910,1370642,1356923,1363669,1369450,1360134,1359242,1337438,1353213,1363509,1376538,1361336,1357558,1371841,1354449,1358416,1359734,1371087,1372417,1359549,1361402,1358864,1369741,1367818,1366500,1371464,1373635,1364225,1360251,1357095,1362291,1371282,1365905,1379083,1367704,1373997,1355813,1370342,1368855,1358791,1355365,1354057,1382012,1364853,1363474,1377044,1360631,1369589,1372180,1353790,1364007,1356021,1367626,1357197,1363639,1363850,1362758,1374606,1364945,1370178,1359958,1362649,1353263,1377427,1345125,1355517,1356856,1360898,1352096,1356945,1366036,1349122,1366247,1368457,1361774,1374264,1363098,1363047,1356211,1378861,1357976,1358785,1370440,1369732,1350091,1361420,1355461,1374019,1362126,1345592,1358739,1376715,1355317,1371103,1354137,1374522,1355964,1357000,1351196,1372717,1361021,1364461,1344933,1365758,1352493,1352456,1358405,1370878,1369839,1359992,1357916,1356953,1358996,1356374,1356620,1369566,1356153,1372930,1380090,1346618,1373934,1351600,1358641,1354773,1365937,1367813,1351302,1360449,1353994,1364552,1361644,1356229,1378787,1352345,1364512,1349670,1380191,1358028,1363499,1374793,1349352,1365453,1358562,1373098,1374937,1345402,1352173,1356334,1358401,1369707,1373187,1360550,1375504,1367816,1362494,1371829,1364743,1372716,1361806,1376818,1368942,1358608,1368394,1358948,1358030,1353915,1357080,1369032,1373763,1357746,1366667,1373837,1354214,1357395,1364290,1371160,1357790,1352504,1368532,1364410,1355846,1358601,1372736,1358566,1352546,1368367,1359573,1375210,1354396,1363135,1361225,1369011,1367047,1368612,1366334,1370371,1349698,1367725,1364445,1358949,1356459,1360084,1365981,1354819,1379534,1361652,1356753,1349511,1351619,1368116,1371181,1358072,1356188,1356436,1352429,1377798,1365455,1351931,1363585,1362840,1351746,1368062,1355479,1363188,1357660,1369885,1373683,1367259,1372883,1366881,1348224,1371108,1372073,1358044,1370716,1360065,1368128,1359729,1367942,1364132,1354696,1367708,1376112,1382248,1369279,1359441,1339814,1370162,1358411,1368554,1362304,1361211,1358762,1371310,1357887,1369397,1369040,1369021,1373000,1350779,1367495,1365486,1358496,1360217,1364135,1355286,1369000,1365739,1369178,1364471,1371811,1361208,1381628,1358495,1355066,1373101,1356813,1365740,1346549,1364877,1361012,1358701,1368023,1365041,1377724,1364427,1367072,1368584,1371285,1359573,1368742,1358649,1370327,1352458,1348224,1366534,1357858,1372850,1373484,1358935,1353386,1348641,1345136,1347470,1362201,1376962,1361207,1367344,1356957,1364597,1353257,1377392,1370770,1357963,1366896,1359334,1351642,1376813,1375586,1351196,1368989,1369515,1350968,1367246,1360744,1359037,1354186,1354481,1369515,1353006,1364863,1357155,1364076,1359193,1355692,1364163,1356757,1346521,1358906,1371534,1362994,1349909,1350271,1359781,1364917,1359439,1369597,1372855,1362810,1378000,1372996,1372617,1363373,1362377,1363932,1366263,1371725,1362044,1364299,1357327,1373669,1362665,1372408,1357715,1350340,1359197,1354938,1351911,1364350,1358151,1380191,1367218,1355476,1363620,1359544,1354788,1370491,1350584,1365319,1366097,1370172,1367341,1343300,1367980,1359478,1358848,1349131,1372811,1366948,1353690,1366707,1362432,1363515,1370587,1368584,1369420,1362105,1367794,1358408,1369483,1371210,1357967,1368556,1361017,1367960,1363745,1348565,1381727,1361198,1367868,1360419,1373721,1356626,1365331,1363373,1354450,1366888,1364314,1360654,1371612,1364637,1371859,1351624,1362002,1366762,1374953,1353224
2019-04-06 00:00:00,1341655,1355369,1349520,1346641,1351549,1363397,1347328,1356341,1348386,1356693,1343564,1352122,1358894,1367825,1349860,1358070,1345513,1354551,1356114,1344190,1339271,1347214,1359071,1367595,1360956,1363443,1346850,1355217,1354680,1349746,1361840,1362378,1353313,1370476,1351495,1360145,1371246,1353236,1354031,1354917,1360546,1351056,1349766,1364806,1350618,1354567,1355020,1349644,1350799,1351208,1358011,1347118,1350130,1348358,1363464,1342976,1350962,1374982,1355097,1344248,1374183,1355282,1356200,1364142,1352038,1353863,1356407,1338174,1358866,1362103,1357220,1366508,1342773,1357272,1360456,1348612,1354048,1359347,1350137,1349352,1328637,1344464,1353540,1366110,1351107,1348990,1362134,1344891,1349266,1350748,1362193,1362855,1350702,1352063,1349309,1360193,1358604,1356505,1361701,1363778,1354661,1350865,1348085,1352869,1362193,1356102,1369311,1357523,1364572,1346310,1360346,1359092,1350671,1345050,1345303,1372512,1354949,1353716,1367553,1350719,1360803,1363360,1344542,1354020,1347020,1358647,1347437,1355090,1354210,1353012,1364575,1355257,1360895,1350315,1353182,1342741,1367853,1336513,1346001,1347401,1351055,1342909,1347398,1356731,1340663,1356122,1358827,1353216,1365012,1353288,1353643,1347066,1369552,1348553,1348775,1360971,1359561,1340647,1351921,1346381,1364359,1353131,1336772,1349095,1367104,1346773,1361142,1345012,1364796,1346559,1346857,1341475,1362661,1351657,1355297,1334643,1355494,1343724,1342875,1349304,1360772,1359606,1350425,1349064,1348111,1349694,1346881,1347281,1360249,1347276,1362953,1369249,1338151,1364730,1342042,1349538,1344117,1355869,1358631,1342474,1351026,1345375,1354206,1352355,1346138,1369026,1343493,1355763,1339953,1369736,1348866,1354257,1365184,1340046,1356174,1348984,1363317,1365343,1336654,1341965,1347712,1349884,1360356,1362712,1351360,1366049,1358733,1353453,1361775,1355179,1363086,1352189,1366908,1358648,1349505,1359100,1350188,1348576,1344354,1347295,1359280,1363698,1348887,1356204,1363870,1346053,1347915,1355106,1362077,1348584,1342965,1359113,1354911,1346171,1349091,1362615,1349715,1342871,1358819,1350312,1366086,1345093,1353006,1350854,1359488,1358344,1358889,1356792,1360506,1340103,1357986,1355238,1349713,1347216,1350763,1355690,1345453,1369982,1351818,1347877,1340421,1342319,1358186,1361918,1348935,1346806,1347307,1343044,1368509,1355191,1342834,1354102,1353609,1342975,1358782,1346588,1353590,1347828,1360067,1363814,1356699,1362509,1357113,1340053,1362025,1362493,1348618,1360974,1351028,1358279,1350531,1358506,1354638,1344552,1358356,1366141,1371800,1359615,1350077,1330150,1360081,1349092,1359486,1352851,1351793,1349390,1361362,1349263,1359328,1359619,1359252,1363314,1341112,1357626,1355706,1349409,1350877,1354161,1346074,1359793,1355690,1359518,1353950,1361867,1351487,1371611,1349168,1344465,1363411,1348133,1355606,1338084,1354305,1352426,1349187,1358347,1355206,1368315,1354538,1357122,1357965,1362132,1350520,1358566,1349452,1360546,1343690,1340053,1357522,1347637,1363324,1363792,1350012,1343752,1338722,1336004,1339024,1353032,1366605,1351889,1357714,1347498,1354879,1343786,1367032,1361574,1348821,1357103,1350484,1342144,1366547,1364805,1341475,1358974,1359144,1341368,1356532,1350915,1349865,1345138,1345419,1359144,1342863,1355622,1347457,1354556,1350292,1346281,1353484,1347445,1337792,1349438,1362509,1353593,1340665,1340975,1351178,1355345,1349850,1360994,1362865,1353142,1368235,1362606,1362657,1354039,1353006,1354753,1356787,1362057,1352179,1355211,1347733,1364110,1353865,1362456,1348132,1341096,1350190,1346026,1342710,1354451,1349271,1369736,1357277,1346079,1354753,1350780,1344509,1360174,1341396,1356263,1355783,1360182,1357750,1334799,1358857,1349987,1349035,1340268,1362096,1357657,1343790,1356830,1352988,1354419,1360902,1357965,1359450,1352466,1357963,1348271,1358649,1361440,1348809,1358614,1351836,1358022,1354343,1339952,1371967,1352519,1358131,1351098,1364577,1346953,1355961,1354149,1345560,1358286,1354334,1351417,1362103,1355199,1363451,1342226,1352947,1357610,1364847,1344090
